# Force 
# CofR : 1.500000e+00 1.187560e-10 2.250000e-01
#
# Time total_x total_y total_z pressure_x pressure_y pressure_z viscous_x viscous_y viscous_z
0 -1.849503e-07 4.088687e-11 -5.116835e-01 -1.849503e-07 4.088687e-11 -5.116835e-01 0.000000e+00 0.000000e+00 0.000000e+00
0 -1.849503e-07 4.088687e-11 -5.116835e-01 -1.849503e-07 4.088687e-11 -5.116835e-01 0.000000e+00 0.000000e+00 0.000000e+00
0.0025 1.754231e-04 1.043691e-05 -7.539164e-01 1.745066e-04 1.043356e-05 -7.539610e-01 9.164397e-07 3.346593e-09 4.464707e-05
0.0025 1.754231e-04 1.043691e-05 -7.539164e-01 1.745066e-04 1.043356e-05 -7.539610e-01 9.164397e-07 3.346593e-09 4.464707e-05
0.005 6.811645e-05 -5.925624e-05 -7.552831e-01 7.606747e-05 -6.005451e-05 -7.554925e-01 -7.951015e-06 7.982695e-07 2.093348e-04
0.005 6.811645e-05 -5.925624e-05 -7.552831e-01 7.606747e-05 -6.005451e-05 -7.554925e-01 -7.951015e-06 7.982695e-07 2.093348e-04
0.0075 2.679663e-04 6.067487e-05 -7.560190e-01 2.510329e-04 5.950492e-05 -7.555210e-01 1.693336e-05 1.169953e-06 -4.979297e-04
0.0075 2.679663e-04 6.067487e-05 -7.560190e-01 2.510329e-04 5.950492e-05 -7.555210e-01 1.693336e-05 1.169953e-06 -4.979297e-04
0.01 1.832352e-04 1.310128e-04 -7.563571e-01 1.699649e-04 1.252662e-04 -7.555571e-01 1.327035e-05 5.746578e-06 -7.999405e-04
0.01 1.832352e-04 1.310128e-04 -7.563571e-01 1.699649e-04 1.252662e-04 -7.555571e-01 1.327035e-05 5.746578e-06 -7.999405e-04
0.0125 1.024577e-04 -1.276926e-04 -7.564312e-01 8.107541e-05 -1.262430e-04 -7.554282e-01 2.138226e-05 -1.449625e-06 -1.002997e-03
0.0125 1.024577e-04 -1.276926e-04 -7.564312e-01 8.107541e-05 -1.262430e-04 -7.554282e-01 2.138226e-05 -1.449625e-06 -1.002997e-03
0.015 1.326832e-04 7.465551e-05 -7.566005e-01 1.139111e-04 7.176917e-05 -7.554649e-01 1.877204e-05 2.886340e-06 -1.135613e-03
0.015 1.326832e-04 7.465551e-05 -7.566005e-01 1.139111e-04 7.176917e-05 -7.554649e-01 1.877204e-05 2.886340e-06 -1.135613e-03
0.0175 4.196489e-05 -6.909722e-05 -7.567962e-01 1.399629e-05 -6.796825e-05 -7.555168e-01 2.796860e-05 -1.128962e-06 -1.279384e-03
0.0175 4.196489e-05 -6.909722e-05 -7.567962e-01 1.399629e-05 -6.796825e-05 -7.555168e-01 2.796860e-05 -1.128962e-06 -1.279384e-03
0.02 2.315741e-04 7.391654e-05 -7.568401e-01 2.034793e-04 7.506991e-05 -7.554567e-01 2.809472e-05 -1.153367e-06 -1.383404e-03
0.02 2.315741e-04 7.391654e-05 -7.568401e-01 2.034793e-04 7.506991e-05 -7.554567e-01 2.809472e-05 -1.153367e-06 -1.383404e-03
0.0225 8.816168e-05 -1.144431e-04 -7.569735e-01 5.493453e-05 -1.142635e-04 -7.554576e-01 3.322714e-05 -1.795558e-07 -1.515909e-03
0.0225 8.816168e-05 -1.144431e-04 -7.569735e-01 5.493453e-05 -1.142635e-04 -7.554576e-01 3.322714e-05 -1.795558e-07 -1.515909e-03
0.025 1.790567e-04 1.143321e-04 -7.571966e-01 1.438131e-04 1.142338e-04 -7.555052e-01 3.524359e-05 9.825315e-08 -1.691462e-03
0.025 1.790567e-04 1.143321e-04 -7.571966e-01 1.438131e-04 1.142338e-04 -7.555052e-01 3.524359e-05 9.825315e-08 -1.691462e-03
0.0275 9.557439e-05 -1.273522e-04 -7.572957e-01 5.665242e-05 -1.274813e-04 -7.554764e-01 3.892197e-05 1.290617e-07 -1.819286e-03
0.0275 9.557439e-05 -1.273522e-04 -7.572957e-01 5.665242e-05 -1.274813e-04 -7.554764e-01 3.892197e-05 1.290617e-07 -1.819286e-03
0.03 2.375970e-04 1.717756e-04 -7.573291e-01 1.943611e-04 1.717227e-04 -7.554722e-01 4.323593e-05 5.291661e-08 -1.856888e-03
0.03 2.375970e-04 1.717756e-04 -7.573291e-01 1.943611e-04 1.717227e-04 -7.554722e-01 4.323593e-05 5.291661e-08 -1.856888e-03
0.0325 1.364094e-04 -1.733590e-04 -7.574090e-01 8.938902e-05 -1.734663e-04 -7.555355e-01 4.702034e-05 1.072254e-07 -1.873481e-03
0.0325 1.364094e-04 -1.733590e-04 -7.574090e-01 8.938902e-05 -1.734663e-04 -7.555355e-01 4.702034e-05 1.072254e-07 -1.873481e-03
0.035 2.300346e-04 1.628459e-04 -7.575107e-01 1.793521e-04 1.626829e-04 -7.555717e-01 5.068250e-05 1.629417e-07 -1.939032e-03
0.035 2.300346e-04 1.628459e-04 -7.575107e-01 1.793521e-04 1.626829e-04 -7.555717e-01 5.068250e-05 1.629417e-07 -1.939032e-03
0.0375 1.692439e-04 -1.811872e-04 -7.576043e-01 1.148137e-04 -1.812355e-04 -7.555859e-01 5.443017e-05 4.838950e-08 -2.018339e-03
0.0375 1.692439e-04 -1.811872e-04 -7.576043e-01 1.148137e-04 -1.812355e-04 -7.555859e-01 5.443017e-05 4.838950e-08 -2.018339e-03
0.04 2.064963e-04 1.875159e-04 -7.576277e-01 1.485271e-04 1.872924e-04 -7.555816e-01 5.796923e-05 2.234718e-07 -2.046073e-03
0.04 2.064963e-04 1.875159e-04 -7.576277e-01 1.485271e-04 1.872924e-04 -7.555816e-01 5.796923e-05 2.234718e-07 -2.046073e-03
0.0425 1.497150e-04 -2.081106e-04 -7.575795e-01 8.779504e-05 -2.081970e-04 -7.555254e-01 6.191996e-05 8.634490e-08 -2.054112e-03
0.0425 1.497150e-04 -2.081106e-04 -7.575795e-01 8.779504e-05 -2.081970e-04 -7.555254e-01 6.191996e-05 8.634490e-08 -2.054112e-03
0.045 2.044700e-04 2.529290e-04 -7.575966e-01 1.386360e-04 2.527748e-04 -7.555049e-01 6.583401e-05 1.542099e-07 -2.091684e-03
0.045 2.044700e-04 2.529290e-04 -7.575966e-01 1.386360e-04 2.527748e-04 -7.555049e-01 6.583401e-05 1.542099e-07 -2.091684e-03
0.0475 1.848871e-04 -1.909568e-04 -7.576971e-01 1.152701e-04 -1.910197e-04 -7.555730e-01 6.961703e-05 6.297872e-08 -2.124024e-03
0.0475 1.848871e-04 -1.909568e-04 -7.576971e-01 1.152701e-04 -1.910197e-04 -7.555730e-01 6.961703e-05 6.297872e-08 -2.124024e-03
0.05 1.808019e-04 2.386228e-04 -7.577191e-01 1.076346e-04 2.384323e-04 -7.556283e-01 7.316724e-05 1.904945e-07 -2.090736e-03
0.05 1.808019e-04 2.386228e-04 -7.577191e-01 1.076346e-04 2.384323e-04 -7.556283e-01 7.316724e-05 1.904945e-07 -2.090736e-03
0.0525 2.628659e-04 -2.171289e-04 -7.576171e-01 1.855505e-04 -2.172663e-04 -7.556129e-01 7.731534e-05 1.373472e-07 -2.004247e-03
0.0525 2.628659e-04 -2.171289e-04 -7.576171e-01 1.855505e-04 -2.172663e-04 -7.556129e-01 7.731534e-05 1.373472e-07 -2.004247e-03
0.055 2.326777e-04 2.310441e-04 -7.574876e-01 1.513484e-04 2.308328e-04 -7.555859e-01 8.132929e-05 2.113518e-07 -1.901696e-03
0.055 2.326777e-04 2.310441e-04 -7.574876e-01 1.513484e-04 2.308328e-04 -7.555859e-01 8.132929e-05 2.113518e-07 -1.901696e-03
0.0575 2.533570e-04 -2.433867e-04 -7.574204e-01 1.682692e-04 -2.435640e-04 -7.556047e-01 8.508789e-05 1.772840e-07 -1.815765e-03
0.0575 2.533570e-04 -2.433867e-04 -7.574204e-01 1.682692e-04 -2.435640e-04 -7.556047e-01 8.508789e-05 1.772840e-07 -1.815765e-03
0.06 2.134485e-04 2.378337e-04 -7.574638e-01 1.246225e-04 2.375569e-04 -7.556679e-01 8.882594e-05 2.768313e-07 -1.795863e-03
0.06 2.134485e-04 2.378337e-04 -7.574638e-01 1.246225e-04 2.375569e-04 -7.556679e-01 8.882594e-05 2.768313e-07 -1.795863e-03
0.0625 2.527140e-04 -2.659525e-04 -7.575239e-01 1.599862e-04 -2.659864e-04 -7.556919e-01 9.272778e-05 3.398612e-08 -1.832033e-03
0.0625 2.527140e-04 -2.659525e-04 -7.575239e-01 1.599862e-04 -2.659864e-04 -7.556919e-01 9.272778e-05 3.398612e-08 -1.832033e-03
0.065 3.197743e-04 2.711232e-04 -7.574589e-01 2.234376e-04 2.709481e-04 -7.556293e-01 9.633668e-05 1.750872e-07 -1.829578e-03
0.065 3.197743e-04 2.711232e-04 -7.574589e-01 2.234376e-04 2.709481e-04 -7.556293e-01 9.633668e-05 1.750872e-07 -1.829578e-03
0.0675 2.327082e-04 -3.427475e-04 -7.573559e-01 1.326330e-04 -3.429189e-04 -7.555926e-01 1.000753e-04 1.714771e-07 -1.763335e-03
0.0675 2.327082e-04 -3.427475e-04 -7.573559e-01 1.326330e-04 -3.429189e-04 -7.555926e-01 1.000753e-04 1.714771e-07 -1.763335e-03
0.07 3.482115e-04 3.103290e-04 -7.573763e-01 2.438114e-04 3.101040e-04 -7.556516e-01 1.044000e-04 2.249596e-07 -1.724645e-03
0.07 3.482115e-04 3.103290e-04 -7.573763e-01 2.438114e-04 3.101040e-04 -7.556516e-01 1.044000e-04 2.249596e-07 -1.724645e-03
0.0725 1.901125e-04 -2.797187e-04 -7.574539e-01 8.198288e-05 -2.798693e-04 -7.556981e-01 1.081297e-04 1.505927e-07 -1.755856e-03
0.0725 1.901125e-04 -2.797187e-04 -7.574539e-01 8.198288e-05 -2.798693e-04 -7.556981e-01 1.081297e-04 1.505927e-07 -1.755856e-03
0.075 3.346981e-04 2.987418e-04 -7.574881e-01 2.227429e-04 2.984858e-04 -7.557013e-01 1.119552e-04 2.560505e-07 -1.786742e-03
0.075 3.346981e-04 2.987418e-04 -7.574881e-01 2.227429e-04 2.984858e-04 -7.557013e-01 1.119552e-04 2.560505e-07 -1.786742e-03
0.0775 1.831997e-04 -3.052428e-04 -7.574784e-01 6.698739e-05 -3.051648e-04 -7.557347e-01 1.162123e-04 -7.795901e-08 -1.743710e-03
0.0775 1.831997e-04 -3.052428e-04 -7.574784e-01 6.698739e-05 -3.051648e-04 -7.557347e-01 1.162123e-04 -7.795901e-08 -1.743710e-03
0.08 3.806939e-04 2.867273e-04 -7.573686e-01 2.613950e-04 2.865591e-04 -7.557447e-01 1.192988e-04 1.682595e-07 -1.623882e-03
0.08 3.806939e-04 2.867273e-04 -7.573686e-01 2.613950e-04 2.865591e-04 -7.557447e-01 1.192988e-04 1.682595e-07 -1.623882e-03
0.0825 2.175355e-04 -2.990862e-04 -7.571619e-01 9.157293e-05 -2.992437e-04 -7.556694e-01 1.259625e-04 1.574982e-07 -1.492522e-03
0.0825 2.175355e-04 -2.990862e-04 -7.571619e-01 9.157293e-05 -2.992437e-04 -7.556694e-01 1.259625e-04 1.574982e-07 -1.492522e-03
0.085 4.143107e-04 2.790532e-04 -7.570312e-01 2.872364e-04 2.789181e-04 -7.556324e-01 1.270744e-04 1.350774e-07 -1.398787e-03
0.085 4.143107e-04 2.790532e-04 -7.570312e-01 2.872364e-04 2.789181e-04 -7.556324e-01 1.270744e-04 1.350774e-07 -1.398787e-03
0.0875 2.435905e-04 -2.850769e-04 -7.570729e-01 1.125563e-04 -2.845505e-04 -7.557149e-01 1.310342e-04 -5.264425e-07 -1.357956e-03
0.0875 2.435905e-04 -2.850769e-04 -7.570729e-01 1.125563e-04 -2.845505e-04 -7.557149e-01 1.310342e-04 -5.264425e-07 -1.357956e-03
0.09 4.347023e-04 2.083803e-04 -7.570985e-01 3.002848e-04 2.080947e-04 -7.557757e-01 1.344175e-04 2.856331e-07 -1.322776e-03
0.09 4.347023e-04 2.083803e-04 -7.570985e-01 3.002848e-04 2.080947e-04 -7.557757e-01 1.344175e-04 2.856331e-07 -1.322776e-03
0.0925 3.023556e-04 -1.485356e-04 -7.569835e-01 1.614913e-04 -1.489380e-04 -7.557136e-01 1.408643e-04 4.024858e-07 -1.269879e-03
0.0925 3.023556e-04 -1.485356e-04 -7.569835e-01 1.614913e-04 -1.489380e-04 -7.557136e-01 1.408643e-04 4.024858e-07 -1.269879e-03
0.095 4.307861e-04 1.205447e-04 -7.568270e-01 2.872975e-04 1.206828e-04 -7.556590e-01 1.434886e-04 -1.381211e-07 -1.168027e-03
0.095 4.307861e-04 1.205447e-04 -7.568270e-01 2.872975e-04 1.206828e-04 -7.556590e-01 1.434886e-04 -1.381211e-07 -1.168027e-03
0.0975 2.792094e-04 -7.512042e-05 -7.567821e-01 1.328708e-04 -7.448106e-05 -7.557292e-01 1.463386e-04 -6.393602e-07 -1.052826e-03
0.0975 2.792094e-04 -7.512042e-05 -7.567821e-01 1.328708e-04 -7.448106e-05 -7.557292e-01 1.463386e-04 -6.393602e-07 -1.052826e-03
0.1 4.259227e-04 8.112643e-05 -7.567984e-01 2.744013e-04 8.127110e-05 -7.558276e-01 1.515214e-04 -1.446730e-07 -9.707397e-04
0.1 4.259227e-04 8.112643e-05 -7.567984e-01 2.744013e-04 8.127110e-05 -7.558276e-01 1.515214e-04 -1.446730e-07 -9.707397e-04
0.1 4.259227e-04 8.112643e-05 -7.567984e-01 2.744013e-04 8.127110e-05 -7.558276e-01 1.515214e-04 -1.446730e-07 -9.707397e-04
0.1025 3.167578e-04 -1.140282e-06 -7.567876e-01 1.638147e-04 -1.361477e-06 -7.558172e-01 1.529432e-04 2.211945e-07 -9.703953e-04
0.1025 3.167578e-04 -1.140282e-06 -7.567876e-01 1.638147e-04 -1.361477e-06 -7.558172e-01 1.529432e-04 2.211945e-07 -9.703953e-04
0.1025 3.167578e-04 -1.140282e-06 -7.567876e-01 1.638147e-04 -1.361477e-06 -7.558172e-01 1.529432e-04 2.211945e-07 -9.703953e-04
0.105 4.598765e-04 7.270338e-05 -7.567428e-01 2.995896e-04 7.217935e-05 -7.557359e-01 1.602869e-04 5.240252e-07 -1.006896e-03
0.105 4.598765e-04 7.270338e-05 -7.567428e-01 2.995896e-04 7.217935e-05 -7.557359e-01 1.602869e-04 5.240252e-07 -1.006896e-03
0.1075 3.203277e-04 -9.206451e-05 -7.567113e-01 1.583265e-04 -9.150981e-05 -7.556949e-01 1.620012e-04 -5.547047e-07 -1.016359e-03
0.1075 3.203277e-04 -9.206451e-05 -7.567113e-01 1.583265e-04 -9.150981e-05 -7.556949e-01 1.620012e-04 -5.547047e-07 -1.016359e-03
0.11 5.225938e-04 9.304405e-05 -7.566953e-01 3.551641e-04 9.294705e-05 -7.557207e-01 1.674297e-04 9.700200e-08 -9.746201e-04
0.11 5.225938e-04 9.304405e-05 -7.566953e-01 3.551641e-04 9.294705e-05 -7.557207e-01 1.674297e-04 9.700200e-08 -9.746201e-04
0.1125 3.257439e-04 -1.243918e-04 -7.567240e-01 1.564848e-04 -1.245100e-04 -7.557826e-01 1.692591e-04 1.182083e-07 -9.413834e-04
0.1125 3.257439e-04 -1.243918e-04 -7.567240e-01 1.564848e-04 -1.245100e-04 -7.557826e-01 1.692591e-04 1.182083e-07 -9.413834e-04
0.115 5.679831e-04 1.513490e-04 -7.567259e-01 3.931975e-04 1.507111e-04 -7.558145e-01 1.747856e-04 6.378968e-07 -9.114472e-04
0.115 5.679831e-04 1.513490e-04 -7.567259e-01 3.931975e-04 1.507111e-04 -7.558145e-01 1.747856e-04 6.378968e-07 -9.114472e-04
0.1175 3.750664e-04 -2.627824e-04 -7.566140e-01 1.962052e-04 -2.631132e-04 -7.557737e-01 1.788612e-04 3.307986e-07 -8.402711e-04
0.1175 3.750664e-04 -2.627824e-04 -7.566140e-01 1.962052e-04 -2.631132e-04 -7.557737e-01 1.788612e-04 3.307986e-07 -8.402711e-04
0.12 6.011600e-04 2.452357e-04 -7.564553e-01 4.173374e-04 2.455719e-04 -7.557464e-01 1.838226e-04 -3.361980e-07 -7.088845e-04
0.12 6.011600e-04 2.452357e-04 -7.564553e-01 4.173374e-04 2.455719e-04 -7.557464e-01 1.838226e-04 -3.361980e-07 -7.088845e-04
0.1225 3.802181e-04 -2.680679e-04 -7.564151e-01 1.945277e-04 -2.691404e-04 -7.558011e-01 1.856904e-04 1.072526e-06 -6.140138e-04
0.1225 3.802181e-04 -2.680679e-04 -7.564151e-01 1.945277e-04 -2.691404e-04 -7.558011e-01 1.856904e-04 1.072526e-06 -6.140138e-04
0.125 6.043982e-04 3.158418e-04 -7.564103e-01 4.144521e-04 3.144735e-04 -7.558219e-01 1.899462e-04 1.368288e-06 -5.883533e-04
0.125 6.043982e-04 3.158418e-04 -7.564103e-01 4.144521e-04 3.144735e-04 -7.558219e-01 1.899462e-04 1.368288e-06 -5.883533e-04
0.1275 3.388162e-04 -4.044259e-04 -7.563443e-01 1.469217e-04 -4.051604e-04 -7.557585e-01 1.918945e-04 7.344840e-07 -5.857835e-04
0.1275 3.388162e-04 -4.044259e-04 -7.563443e-01 1.469217e-04 -4.051604e-04 -7.557585e-01 1.918945e-04 7.344840e-07 -5.857835e-04
0.13 6.250874e-04 4.214732e-04 -7.563228e-01 4.286198e-04 4.210042e-04 -7.557563e-01 1.964676e-04 4.689714e-07 -5.665202e-04
0.13 6.250874e-04 4.214732e-04 -7.563228e-01 4.286198e-04 4.210042e-04 -7.557563e-01 1.964676e-04 4.689714e-07 -5.665202e-04
0.1325 2.686725e-04 -4.894119e-04 -7.563645e-01 6.546949e-05 -4.896473e-04 -7.558147e-01 2.032030e-04 2.354479e-07 -5.498392e-04
0.1325 2.686725e-04 -4.894119e-04 -7.563645e-01 6.546949e-05 -4.896473e-04 -7.558147e-01 2.032030e-04 2.354479e-07 -5.498392e-04
0.135 6.777232e-04 5.323774e-04 -7.563159e-01 4.749525e-04 5.309768e-04 -7.557877e-01 2.027707e-04 1.400629e-06 -5.281351e-04
0.135 6.777232e-04 5.323774e-04 -7.563159e-01 4.749525e-04 5.309768e-04 -7.557877e-01 2.027707e-04 1.400629e-06 -5.281351e-04
0.1375 2.237582e-04 -6.264167e-04 -7.562916e-01 1.672341e-05 -6.272999e-04 -7.557535e-01 2.070348e-04 8.831977e-07 -5.381027e-04
0.1375 2.237582e-04 -6.264167e-04 -7.562916e-01 1.672341e-05 -6.272999e-04 -7.557535e-01 2.070348e-04 8.831977e-07 -5.381027e-04
0.14 7.286541e-04 5.562791e-04 -7.564606e-01 5.164823e-04 5.555838e-04 -7.558546e-01 2.121718e-04 6.953096e-07 -6.059608e-04
0.14 7.286541e-04 5.562791e-04 -7.564606e-01 5.164823e-04 5.555838e-04 -7.558546e-01 2.121718e-04 6.953096e-07 -6.059608e-04
0.1425 2.601256e-04 -6.368922e-04 -7.565773e-01 4.363244e-05 -6.379656e-04 -7.559305e-01 2.164932e-04 1.073438e-06 -6.468277e-04
0.1425 2.601256e-04 -6.368922e-04 -7.565773e-01 4.363244e-05 -6.379656e-04 -7.559305e-01 2.164932e-04 1.073438e-06 -6.468277e-04
0.145 7.581055e-04 5.342611e-04 -7.564088e-01 5.396526e-04 5.325388e-04 -7.558244e-01 2.184529e-04 1.722306e-06 -5.843359e-04
0.145 7.581055e-04 5.342611e-04 -7.564088e-01 5.396526e-04 5.325388e-04 -7.558244e-01 2.184529e-04 1.722306e-06 -5.843359e-04
0.1475 3.415660e-04 -5.707240e-04 -7.561983e-01 1.187428e-04 -5.714183e-04 -7.557169e-01 2.228232e-04 6.942881e-07 -4.813791e-04
0.1475 3.415660e-04 -5.707240e-04 -7.561983e-01 1.187428e-04 -5.714183e-04 -7.557169e-01 2.228232e-04 6.942881e-07 -4.813791e-04
0.15 7.447400e-04 5.461261e-04 -7.562536e-01 5.186805e-04 5.450435e-04 -7.557812e-01 2.260595e-04 1.082613e-06 -4.723595e-04
0.15 7.447400e-04 5.461261e-04 -7.562536e-01 5.186805e-04 5.450435e-04 -7.557812e-01 2.260595e-04 1.082613e-06 -4.723595e-04
0.1525 3.933920e-04 -4.631879e-04 -7.563904e-01 1.631060e-04 -4.636824e-04 -7.558727e-01 2.302860e-04 4.944999e-07 -5.176919e-04
0.1525 3.933920e-04 -4.631879e-04 -7.563904e-01 1.631060e-04 -4.636824e-04 -7.558727e-01 2.302860e-04 4.944999e-07 -5.176919e-04
0.155 7.075818e-04 4.468523e-04 -7.563595e-01 4.729873e-04 4.461331e-04 -7.558398e-01 2.345945e-04 7.192109e-07 -5.197441e-04
0.155 7.075818e-04 4.468523e-04 -7.563595e-01 4.729873e-04 4.461331e-04 -7.558398e-01 2.345945e-04 7.192109e-07 -5.197441e-04
0.1575 4.029854e-04 -3.259821e-04 -7.562319e-01 1.652723e-04 -3.262995e-04 -7.557810e-01 2.377131e-04 3.174445e-07 -4.509173e-04
0.1575 4.029854e-04 -3.259821e-04 -7.562319e-01 1.652723e-04 -3.262995e-04 -7.557810e-01 2.377131e-04 3.174445e-07 -4.509173e-04
0.16 6.378511e-04 2.957766e-04 -7.561563e-01 3.959310e-04 2.952447e-04 -7.558162e-01 2.419201e-04 5.318752e-07 -3.400148e-04
0.16 6.378511e-04 2.957766e-04 -7.561563e-01 3.959310e-04 2.952447e-04 -7.558162e-01 2.419201e-04 5.318752e-07 -3.400148e-04
0.1625 4.690817e-04 -2.087405e-04 -7.561028e-01 2.234689e-04 -2.088146e-04 -7.558725e-01 2.456127e-04 7.406375e-08 -2.302737e-04
0.1625 4.690817e-04 -2.087405e-04 -7.561028e-01 2.234689e-04 -2.088146e-04 -7.558725e-01 2.456127e-04 7.406375e-08 -2.302737e-04
0.165 5.609267e-04 1.943216e-04 -7.560449e-01 3.106429e-04 1.938380e-04 -7.558613e-01 2.502838e-04 4.836169e-07 -1.835387e-04
0.165 5.609267e-04 1.943216e-04 -7.560449e-01 3.106429e-04 1.938380e-04 -7.558613e-01 2.502838e-04 4.836169e-07 -1.835387e-04
0.1675 5.543492e-04 -2.768036e-04 -7.560614e-01 2.997302e-04 -2.767093e-04 -7.558458e-01 2.546190e-04 -9.428819e-08 -2.156662e-04
0.1675 5.543492e-04 -2.768036e-04 -7.560614e-01 2.997302e-04 -2.767093e-04 -7.558458e-01 2.546190e-04 -9.428819e-08 -2.156662e-04
0.17 7.619612e-04 4.196448e-04 -7.561313e-01 5.031841e-04 4.195884e-04 -7.558689e-01 2.587771e-04 5.637994e-08 -2.624714e-04
0.17 7.619612e-04 4.196448e-04 -7.561313e-01 5.031841e-04 4.195884e-04 -7.558689e-01 2.587771e-04 5.637994e-08 -2.624714e-04
0.1725 6.601267e-04 -4.456536e-04 -7.561023e-01 3.970894e-04 -4.454018e-04 -7.558381e-01 2.630373e-04 -2.518249e-07 -2.642205e-04
0.1725 6.601267e-04 -4.456536e-04 -7.561023e-01 3.970894e-04 -4.454018e-04 -7.558381e-01 2.630373e-04 -2.518249e-07 -2.642205e-04
0.175 7.563658e-04 5.314650e-04 -7.560011e-01 4.881725e-04 5.313711e-04 -7.557698e-01 2.681933e-04 9.386507e-08 -2.312879e-04
0.175 7.563658e-04 5.314650e-04 -7.560011e-01 4.881725e-04 5.313711e-04 -7.557698e-01 2.681933e-04 9.386507e-08 -2.312879e-04
0.1775 6.535698e-04 -5.103258e-04 -7.560214e-01 3.801694e-04 -5.101523e-04 -7.558169e-01 2.734005e-04 -1.735130e-07 -2.044461e-04
0.1775 6.535698e-04 -5.103258e-04 -7.560214e-01 3.801694e-04 -5.101523e-04 -7.558169e-01 2.734005e-04 -1.735130e-07 -2.044461e-04
0.18 6.984258e-04 5.385145e-04 -7.561026e-01 4.207105e-04 5.383282e-04 -7.559359e-01 2.777153e-04 1.862772e-07 -1.666730e-04
0.18 6.984258e-04 5.385145e-04 -7.561026e-01 4.207105e-04 5.383282e-04 -7.559359e-01 2.777153e-04 1.862772e-07 -1.666730e-04
0.1825 7.556039e-04 -5.274201e-04 -7.560096e-01 4.721915e-04 -5.272682e-04 -7.559235e-01 2.834124e-04 -1.518590e-07 -8.612497e-05
0.1825 7.556039e-04 -5.274201e-04 -7.560096e-01 4.721915e-04 -5.272682e-04 -7.559235e-01 2.834124e-04 -1.518590e-07 -8.612497e-05
0.185 7.423708e-04 6.016180e-04 -7.558079e-01 4.542882e-04 6.012284e-04 -7.558250e-01 2.880825e-04 3.896095e-07 1.713608e-05
0.185 7.423708e-04 6.016180e-04 -7.558079e-01 4.542882e-04 6.012284e-04 -7.558250e-01 2.880825e-04 3.896095e-07 1.713608e-05
0.1875 7.840394e-04 -5.381158e-04 -7.557133e-01 4.900219e-04 -5.385136e-04 -7.558166e-01 2.940176e-04 3.977550e-07 1.033098e-04
0.1875 7.840394e-04 -5.381158e-04 -7.557133e-01 4.900219e-04 -5.385136e-04 -7.558166e-01 2.940176e-04 3.977550e-07 1.033098e-04
0.19 7.459298e-04 5.726810e-04 -7.556722e-01 4.451229e-04 5.722524e-04 -7.558608e-01 3.008069e-04 4.286065e-07 1.886240e-04
0.19 7.459298e-04 5.726810e-04 -7.556722e-01 4.451229e-04 5.722524e-04 -7.558608e-01 3.008069e-04 4.286065e-07 1.886240e-04
0.1925 7.350505e-04 -4.870886e-04 -7.555758e-01 4.279007e-04 -4.871161e-04 -7.558619e-01 3.071498e-04 2.750640e-08 2.860058e-04
0.1925 7.350505e-04 -4.870886e-04 -7.555758e-01 4.279007e-04 -4.871161e-04 -7.558619e-01 3.071498e-04 2.750640e-08 2.860058e-04
0.195 6.892983e-04 4.791720e-04 -7.555026e-01 3.759033e-04 4.787622e-04 -7.558640e-01 3.133950e-04 4.097765e-07 3.613862e-04
0.195 6.892983e-04 4.791720e-04 -7.555026e-01 3.759033e-04 4.787622e-04 -7.558640e-01 3.133950e-04 4.097765e-07 3.613862e-04
0.1975 6.604559e-04 -4.543744e-04 -7.554428e-01 3.403907e-04 -4.546690e-04 -7.558503e-01 3.200652e-04 2.945950e-07 4.074921e-04
0.1975 6.604559e-04 -4.543744e-04 -7.554428e-01 3.403907e-04 -4.546690e-04 -7.558503e-01 3.200652e-04 2.945950e-07 4.074921e-04
0.2 8.068724e-04 4.282950e-04 -7.553271e-01 4.787885e-04 4.277871e-04 -7.558012e-01 3.280839e-04 5.078867e-07 4.740945e-04
0.2 8.068724e-04 4.282950e-04 -7.553271e-01 4.787885e-04 4.277871e-04 -7.558012e-01 3.280839e-04 5.078867e-07 4.740945e-04
0.2025 8.442838e-04 -5.141496e-04 -7.553001e-01 5.078197e-04 -5.139742e-04 -7.558547e-01 3.364642e-04 -1.754696e-07 5.546374e-04
0.2025 8.442838e-04 -5.141496e-04 -7.553001e-01 5.078197e-04 -5.139742e-04 -7.558547e-01 3.364642e-04 -1.754696e-07 5.546374e-04
0.205 9.345191e-04 4.294969e-04 -7.554010e-01 5.915638e-04 4.289083e-04 -7.559870e-01 3.429553e-04 5.885516e-07 5.860006e-04
0.205 9.345191e-04 4.294969e-04 -7.554010e-01 5.915638e-04 4.289083e-04 -7.559870e-01 3.429553e-04 5.885516e-07 5.860006e-04
0.2075 7.974268e-04 -5.151210e-04 -7.553557e-01 4.472087e-04 -5.152601e-04 -7.559445e-01 3.502181e-04 1.391220e-07 5.887418e-04
0.2075 7.974268e-04 -5.151210e-04 -7.553557e-01 4.472087e-04 -5.152601e-04 -7.559445e-01 3.502181e-04 1.391220e-07 5.887418e-04
0.21 8.493834e-04 5.484535e-04 -7.551414e-01 4.913183e-04 5.478623e-04 -7.557875e-01 3.580652e-04 5.911682e-07 6.461056e-04
0.21 8.493834e-04 5.484535e-04 -7.551414e-01 4.913183e-04 5.478623e-04 -7.557875e-01 3.580652e-04 5.911682e-07 6.461056e-04
