             0	(   1.500000e+00  -5.150000e-02  2.499023e-01) 
0	(   1.500000e+00  -5.150000e-02  2.499023e-01) 
0.0025	(   1.500000e+00  -5.150000e-02  2.499023e-01) 
0.0025	(   1.500000e+00  -5.150000e-02  2.499023e-01) 
0.005	(   1.500000e+00  -5.150000e-02  2.499016e-01) 
0.005	(   1.500000e+00  -5.150000e-02  2.499016e-01) 
0.0075	(   1.500000e+00  -5.150000e-02  2.499018e-01) 
0.0075	(   1.500000e+00  -5.150000e-02  2.499018e-01) 
0.01	(   1.500000e+00  -5.150000e-02  2.499009e-01) 
0.01	(   1.500000e+00  -5.150000e-02  2.499009e-01) 
0.0125	(   1.500000e+00  -5.150000e-02  2.498983e-01) 
0.0125	(   1.500000e+00  -5.150000e-02  2.498983e-01) 
0.015	(   1.500000e+00  -5.150000e-02  2.498942e-01) 
0.015	(   1.500000e+00  -5.150000e-02  2.498942e-01) 
0.0175	(   1.500000e+00  -5.150000e-02  2.498890e-01) 
0.0175	(   1.500000e+00  -5.150000e-02  2.498890e-01) 
0.02	(   1.500000e+00  -5.150000e-02  2.498828e-01) 
0.02	(   1.500000e+00  -5.150000e-02  2.498828e-01) 
0.0225	(   1.500000e+00  -5.150000e-02  2.498759e-01) 
0.0225	(   1.500000e+00  -5.150000e-02  2.498759e-01) 
0.025	(   1.500000e+00  -5.150000e-02  2.498686e-01) 
0.025	(   1.500000e+00  -5.150000e-02  2.498686e-01) 
0.0275	(   1.500000e+00  -5.150000e-02  2.498613e-01) 
0.0275	(   1.500000e+00  -5.150000e-02  2.498613e-01) 
0.03	(   1.500000e+00  -5.150000e-02  2.498539e-01) 
0.03	(   1.500000e+00  -5.150000e-02  2.498539e-01) 
0.0325	(   1.500000e+00  -5.150000e-02  2.498463e-01) 
0.0325	(   1.500000e+00  -5.150000e-02  2.498463e-01) 
0.035	(   1.500000e+00  -5.150000e-02  2.498387e-01) 
0.035	(   1.500000e+00  -5.150000e-02  2.498387e-01) 
0.0375	(   1.500000e+00  -5.150000e-02  2.498310e-01) 
0.0375	(   1.500000e+00  -5.150000e-02  2.498310e-01) 
0.04	(   1.500000e+00  -5.150000e-02  2.498235e-01) 
0.04	(   1.500000e+00  -5.150000e-02  2.498235e-01) 
0.0425	(   1.500000e+00  -5.150000e-02  2.498159e-01) 
0.0425	(   1.500000e+00  -5.150000e-02  2.498159e-01) 
0.045	(   1.500000e+00  -5.150000e-02  2.498082e-01) 
0.045	(   1.500000e+00  -5.150000e-02  2.498082e-01) 
0.0475	(   1.500000e+00  -5.150000e-02  2.498007e-01) 
0.0475	(   1.500000e+00  -5.150000e-02  2.498007e-01) 
0.05	(   1.500000e+00  -5.150000e-02  2.497932e-01) 
0.05	(   1.500000e+00  -5.150000e-02  2.497932e-01) 
0.0525	(   1.500000e+00  -5.150000e-02  2.497857e-01) 
0.0525	(   1.500000e+00  -5.150000e-02  2.497857e-01) 
0.055	(   1.500000e+00  -5.150000e-02  2.497784e-01) 
0.055	(   1.500000e+00  -5.150000e-02  2.497784e-01) 
0.0575	(   1.500000e+00  -5.150000e-02  2.497713e-01) 
0.0575	(   1.500000e+00  -5.150000e-02  2.497713e-01) 
0.06	(   1.500000e+00  -5.150000e-02  2.497645e-01) 
0.06	(   1.500000e+00  -5.150000e-02  2.497645e-01) 
0.0625	(   1.500000e+00  -5.150000e-02  2.497579e-01) 
0.0625	(   1.500000e+00  -5.150000e-02  2.497579e-01) 
0.065	(   1.500000e+00  -5.150000e-02  2.497515e-01) 
0.065	(   1.500000e+00  -5.150000e-02  2.497515e-01) 
0.0675	(   1.500000e+00  -5.150000e-02  2.497452e-01) 
0.0675	(   1.500000e+00  -5.150000e-02  2.497452e-01) 
0.07	(   1.500000e+00  -5.150000e-02  2.497391e-01) 
0.07	(   1.500000e+00  -5.150000e-02  2.497391e-01) 
0.0725	(   1.500000e+00  -5.150000e-02  2.497334e-01) 
0.0725	(   1.500000e+00  -5.150000e-02  2.497334e-01) 
0.075	(   1.500000e+00  -5.150000e-02  2.497280e-01) 
0.075	(   1.500000e+00  -5.150000e-02  2.497280e-01) 
0.0775	(   1.500000e+00  -5.150000e-02  2.497228e-01) 
0.0775	(   1.500000e+00  -5.150000e-02  2.497228e-01) 
0.08	(   1.500000e+00  -5.150000e-02  2.497178e-01) 
0.08	(   1.500000e+00  -5.150000e-02  2.497178e-01) 
0.0825	(   1.500000e+00  -5.150000e-02  2.497132e-01) 
0.0825	(   1.500000e+00  -5.150000e-02  2.497132e-01) 
0.085	(   1.500000e+00  -5.150000e-02  2.497088e-01) 
0.085	(   1.500000e+00  -5.150000e-02  2.497088e-01) 
0.0875	(   1.500000e+00  -5.150000e-02  2.497045e-01) 
0.0875	(   1.500000e+00  -5.150000e-02  2.497045e-01) 
0.09	(   1.500000e+00  -5.150000e-02  2.497003e-01) 
0.09	(   1.500000e+00  -5.150000e-02  2.497003e-01) 
0.0925	(   1.500000e+00  -5.150000e-02  2.496965e-01) 
0.0925	(   1.500000e+00  -5.150000e-02  2.496965e-01) 
0.095	(   1.500000e+00  -5.150000e-02  2.496929e-01) 
0.095	(   1.500000e+00  -5.150000e-02  2.496929e-01) 
0.0975	(   1.500000e+00  -5.150000e-02  2.496896e-01) 
0.0975	(   1.500000e+00  -5.150000e-02  2.496896e-01) 
0.1	(   1.500000e+00  -5.150000e-02  2.496863e-01) 
0.1	(   1.500000e+00  -5.150000e-02  2.496863e-01) 
0.1	(   1.500000e+00  -5.150000e-02  2.496863e-01) 
0.1025	(   1.500000e+00  -5.150000e-02  2.496832e-01) 
0.1025	(   1.500000e+00  -5.150000e-02  2.496832e-01) 
0.1025	(   1.500000e+00  -5.150000e-02  2.496832e-01) 
0.105	(   1.500000e+00  -5.150000e-02  2.496804e-01) 
0.105	(   1.500000e+00  -5.150000e-02  2.496804e-01) 
0.1075	(   1.500000e+00  -5.150000e-02  2.496779e-01) 
0.1075	(   1.500000e+00  -5.150000e-02  2.496779e-01) 
0.11	(   1.500000e+00  -5.150000e-02  2.496755e-01) 
0.11	(   1.500000e+00  -5.150000e-02  2.496755e-01) 
0.1125	(   1.500000e+00  -5.150000e-02  2.496732e-01) 
0.1125	(   1.500000e+00  -5.150000e-02  2.496732e-01) 
0.115	(   1.500000e+00  -5.150000e-02  2.496709e-01) 
0.115	(   1.500000e+00  -5.150000e-02  2.496709e-01) 
0.1175	(   1.500000e+00  -5.150000e-02  2.496686e-01) 
0.1175	(   1.500000e+00  -5.150000e-02  2.496686e-01) 
0.12	(   1.500000e+00  -5.150000e-02  2.496665e-01) 
0.12	(   1.500000e+00  -5.150000e-02  2.496665e-01) 
0.1225	(   1.500000e+00  -5.150000e-02  2.496646e-01) 
0.1225	(   1.500000e+00  -5.150000e-02  2.496646e-01) 
0.125	(   1.500000e+00  -5.150000e-02  2.496627e-01) 
0.125	(   1.500000e+00  -5.150000e-02  2.496627e-01) 
0.1275	(   1.500000e+00  -5.150000e-02  2.496608e-01) 
0.1275	(   1.500000e+00  -5.150000e-02  2.496608e-01) 
0.13	(   1.500000e+00  -5.150000e-02  2.496588e-01) 
0.13	(   1.500000e+00  -5.150000e-02  2.496588e-01) 
0.1325	(   1.500000e+00  -5.150000e-02  2.496570e-01) 
0.1325	(   1.500000e+00  -5.150000e-02  2.496570e-01) 
0.135	(   1.500000e+00  -5.150000e-02  2.496552e-01) 
0.135	(   1.500000e+00  -5.150000e-02  2.496552e-01) 
0.1375	(   1.500000e+00  -5.150000e-02  2.496535e-01) 
0.1375	(   1.500000e+00  -5.150000e-02  2.496535e-01) 
0.14	(   1.500000e+00  -5.150000e-02  2.496520e-01) 
0.14	(   1.500000e+00  -5.150000e-02  2.496520e-01) 
0.1425	(   1.500000e+00  -5.150000e-02  2.496507e-01) 
0.1425	(   1.500000e+00  -5.150000e-02  2.496507e-01) 
0.145	(   1.500000e+00  -5.150000e-02  2.496493e-01) 
0.145	(   1.500000e+00  -5.150000e-02  2.496493e-01) 
0.1475	(   1.500000e+00  -5.150000e-02  2.496479e-01) 
0.1475	(   1.500000e+00  -5.150000e-02  2.496479e-01) 
0.15	(   1.500000e+00  -5.150000e-02  2.496464e-01) 
0.15	(   1.500000e+00  -5.150000e-02  2.496464e-01) 
0.1525	(   1.500000e+00  -5.150000e-02  2.496452e-01) 
0.1525	(   1.500000e+00  -5.150000e-02  2.496452e-01) 
0.155	(   1.500000e+00  -5.150000e-02  2.496439e-01) 
0.155	(   1.500000e+00  -5.150000e-02  2.496439e-01) 
0.1575	(   1.500000e+00  -5.150000e-02  2.496425e-01) 
0.1575	(   1.500000e+00  -5.150000e-02  2.496425e-01) 
0.16	(   1.500000e+00  -5.150000e-02  2.496413e-01) 
0.16	(   1.500000e+00  -5.150000e-02  2.496413e-01) 
0.1625	(   1.500000e+00  -5.150000e-02  2.496402e-01) 
0.1625	(   1.500000e+00  -5.150000e-02  2.496402e-01) 
0.165	(   1.500000e+00  -5.150000e-02  2.496392e-01) 
0.165	(   1.500000e+00  -5.150000e-02  2.496392e-01) 
0.1675	(   1.500000e+00  -5.150000e-02  2.496382e-01) 
0.1675	(   1.500000e+00  -5.150000e-02  2.496382e-01) 
0.17	(   1.500000e+00  -5.150000e-02  2.496373e-01) 
0.17	(   1.500000e+00  -5.150000e-02  2.496373e-01) 
0.1725	(   1.500000e+00  -5.150000e-02  2.496366e-01) 
0.1725	(   1.500000e+00  -5.150000e-02  2.496366e-01) 
0.175	(   1.500000e+00  -5.150000e-02  2.496360e-01) 
0.175	(   1.500000e+00  -5.150000e-02  2.496360e-01) 
0.1775	(   1.500000e+00  -5.150000e-02  2.496355e-01) 
0.1775	(   1.500000e+00  -5.150000e-02  2.496355e-01) 
0.18	(   1.500000e+00  -5.150000e-02  2.496349e-01) 
0.18	(   1.500000e+00  -5.150000e-02  2.496349e-01) 
0.1825	(   1.500000e+00  -5.150000e-02  2.496344e-01) 
0.1825	(   1.500000e+00  -5.150000e-02  2.496344e-01) 
0.185	(   1.500000e+00  -5.150000e-02  2.496342e-01) 
0.185	(   1.500000e+00  -5.150000e-02  2.496342e-01) 
0.1875	(   1.500000e+00  -5.150000e-02  2.496340e-01) 
0.1875	(   1.500000e+00  -5.150000e-02  2.496340e-01) 
0.19	(   1.500000e+00  -5.150000e-02  2.496339e-01) 
0.19	(   1.500000e+00  -5.150000e-02  2.496339e-01) 
0.1925	(   1.500000e+00  -5.150000e-02  2.496337e-01) 
