# Force bins 
# bins : 3
# start : 4.262203e-03
# end : 5.000496e-01
# delta : 1.652625e-01
# direction : 0.000000e+00 0.000000e+00 1.000000e+00
# x co-ords : 0.000000e+00 0.000000e+00 0.000000e+00
# y co-ords : 0.000000e+00 0.000000e+00 0.000000e+00
# z co-ords : 1.695247e-01 3.347871e-01 5.000496e-01
#
# Time 0:total_x total_y total_z 0:pressure_x pressure_y pressure_z 0:viscous_x viscous_y viscous_z 1:total_x total_y total_z 1:pressure_x pressure_y pressure_z 1:viscous_x viscous_y viscous_z 2:total_x total_y total_z 2:pressure_x pressure_y pressure_z 2:viscous_x viscous_y viscous_z
2.7975 9.779051e-01 -3.544130e-02 -9.303667e-01 9.508186e-01 -3.545458e-02 -9.258055e-01 2.708650e-02 1.327563e-05 -4.561148e-03 9.898285e-01 -8.425215e-03 6.637009e-03 9.519100e-01 -9.165406e-03 4.203972e-03 3.791846e-02 7.401910e-04 2.433037e-03 2.523580e-02 -4.463469e-04 6.048360e-02 -2.726409e-04 -2.483836e-05 3.871419e-02 2.550844e-02 -4.215085e-04 2.176941e-02
2.8 8.840155e-01 -1.957113e-02 -9.302667e-01 8.569030e-01 -1.957936e-02 -9.257329e-01 2.711249e-02 8.231629e-06 -4.533824e-03 9.623586e-01 -2.104241e-02 6.715348e-03 9.244839e-01 -2.180327e-02 4.373203e-03 3.787476e-02 7.608546e-04 2.342145e-03 2.519306e-02 -4.079188e-04 6.045881e-02 -3.733890e-04 1.806183e-05 3.879883e-02 2.556645e-02 -4.259806e-04 2.165998e-02
2.8 8.840155e-01 -1.957113e-02 -9.302667e-01 8.569030e-01 -1.957936e-02 -9.257329e-01 2.711249e-02 8.231629e-06 -4.533824e-03 9.623586e-01 -2.104241e-02 6.715348e-03 9.244839e-01 -2.180327e-02 4.373203e-03 3.787476e-02 7.608546e-04 2.342145e-03 2.519306e-02 -4.079188e-04 6.045881e-02 -3.733890e-04 1.806183e-05 3.879883e-02 2.556645e-02 -4.259806e-04 2.165998e-02
2.8025 6.889643e-01 5.105575e-03 -9.302032e-01 6.618689e-01 5.095581e-03 -9.256774e-01 2.709535e-02 9.993558e-06 -4.525837e-03 8.255983e-01 3.709559e-03 7.507540e-03 7.876284e-01 2.924111e-03 5.245505e-03 3.796990e-02 7.854484e-04 2.262035e-03 2.544771e-02 -4.184646e-04 6.038624e-02 -2.407028e-04 1.282773e-06 3.881732e-02 2.568841e-02 -4.197474e-04 2.156892e-02
2.8025 6.889643e-01 5.105575e-03 -9.302032e-01 6.618689e-01 5.095581e-03 -9.256774e-01 2.709535e-02 9.993558e-06 -4.525837e-03 8.255983e-01 3.709559e-03 7.507540e-03 7.876284e-01 2.924111e-03 5.245505e-03 3.796990e-02 7.854484e-04 2.262035e-03 2.544771e-02 -4.184646e-04 6.038624e-02 -2.407028e-04 1.282773e-06 3.881732e-02 2.568841e-02 -4.197474e-04 2.156892e-02
2.805 7.676565e-01 1.201667e-02 -9.304502e-01 7.405562e-01 1.200524e-02 -9.259106e-01 2.710027e-02 1.142597e-05 -4.539592e-03 8.297732e-01 1.373257e-02 7.442871e-03 7.916688e-01 1.295706e-02 5.269606e-03 3.810439e-02 7.755100e-04 2.173264e-03 2.570089e-02 -4.489477e-04 6.023752e-02 -1.794314e-04 -2.727399e-05 3.875160e-02 2.588032e-02 -4.216737e-04 2.148592e-02
2.805 7.676565e-01 1.201667e-02 -9.304502e-01 7.405562e-01 1.200524e-02 -9.259106e-01 2.710027e-02 1.142597e-05 -4.539592e-03 8.297732e-01 1.373257e-02 7.442871e-03 7.916688e-01 1.295706e-02 5.269606e-03 3.810439e-02 7.755100e-04 2.173264e-03 2.570089e-02 -4.489477e-04 6.023752e-02 -1.794314e-04 -2.727399e-05 3.875160e-02 2.588032e-02 -4.216737e-04 2.148592e-02
2.8075 9.093960e-01 -2.000298e-02 -9.307314e-01 8.822593e-01 -2.000714e-02 -9.261587e-01 2.713663e-02 4.159375e-06 -4.572735e-03 9.477976e-01 -1.353734e-02 6.647272e-03 9.097350e-01 -1.431060e-02 4.564930e-03 3.806252e-02 7.732599e-04 2.082342e-03 2.570100e-02 -4.090403e-04 6.015382e-02 -3.149362e-04 3.105566e-06 3.873769e-02 2.601594e-02 -4.121459e-04 2.141613e-02
2.8075 9.093960e-01 -2.000298e-02 -9.307314e-01 8.822593e-01 -2.000714e-02 -9.261587e-01 2.713663e-02 4.159375e-06 -4.572735e-03 9.477976e-01 -1.353734e-02 6.647272e-03 9.097350e-01 -1.431060e-02 4.564930e-03 3.806252e-02 7.732599e-04 2.082342e-03 2.570100e-02 -4.090403e-04 6.015382e-02 -3.149362e-04 3.105566e-06 3.873769e-02 2.601594e-02 -4.121459e-04 2.141613e-02
2.81 8.643234e-01 -3.102658e-02 -9.308467e-01 8.371622e-01 -3.102397e-02 -9.262385e-01 2.716121e-02 -2.606314e-06 -4.608249e-03 9.335908e-01 -2.600440e-02 6.679109e-03 8.955902e-01 -2.677133e-02 4.662159e-03 3.800055e-02 7.669299e-04 2.016950e-03 2.588075e-02 -3.797807e-04 6.020553e-02 -3.143309e-04 2.057067e-05 3.878306e-02 2.619508e-02 -4.003514e-04 2.142247e-02
2.81 8.643234e-01 -3.102658e-02 -9.308467e-01 8.371622e-01 -3.102397e-02 -9.262385e-01 2.716121e-02 -2.606314e-06 -4.608249e-03 9.335908e-01 -2.600440e-02 6.679109e-03 8.955902e-01 -2.677133e-02 4.662159e-03 3.800055e-02 7.669299e-04 2.016950e-03 2.588075e-02 -3.797807e-04 6.020553e-02 -3.143309e-04 2.057067e-05 3.878306e-02 2.619508e-02 -4.003514e-04 2.142247e-02
2.8125 7.874824e-01 -1.754570e-02 -9.309171e-01 7.603096e-01 -1.753839e-02 -9.262974e-01 2.717278e-02 -7.313608e-06 -4.619686e-03 8.240049e-01 -4.742049e-03 7.338364e-03 7.858941e-01 -5.462689e-03 5.371283e-03 3.811077e-02 7.206406e-04 1.967081e-03 2.621507e-02 -4.173861e-04 6.028089e-02 -1.829337e-04 -1.399512e-05 3.878526e-02 2.639801e-02 -4.033909e-04 2.149563e-02
2.815 6.428060e-01 1.599487e-02 -9.302627e-01 6.156702e-01 1.599841e-02 -9.256557e-01 2.713574e-02 -3.543670e-06 -4.607001e-03 4.444229e-01 -1.080439e-02 9.618141e-03 4.071552e-01 -1.146136e-02 7.641732e-03 3.726770e-02 6.569728e-04 1.976409e-03 1.923680e-02 -5.185180e-04 6.019331e-02 -2.100389e-03 -5.579875e-05 3.877799e-02 2.133719e-02 -4.627192e-04 2.141532e-02
2.815 6.428060e-01 1.599487e-02 -9.302627e-01 6.156702e-01 1.599841e-02 -9.256557e-01 2.713574e-02 -3.543670e-06 -4.607001e-03 4.444229e-01 -1.080439e-02 9.618141e-03 4.071552e-01 -1.146136e-02 7.641732e-03 3.726770e-02 6.569728e-04 1.976409e-03 1.923680e-02 -5.185180e-04 6.019331e-02 -2.100389e-03 -5.579875e-05 3.877799e-02 2.133719e-02 -4.627192e-04 2.141532e-02
2.815 6.428060e-01 1.599487e-02 -9.302627e-01 6.156702e-01 1.599841e-02 -9.256557e-01 2.713574e-02 -3.543670e-06 -4.607001e-03 4.444229e-01 -1.080439e-02 9.618141e-03 4.071552e-01 -1.146136e-02 7.641732e-03 3.726770e-02 6.569728e-04 1.976409e-03 1.923680e-02 -5.185180e-04 6.019331e-02 -2.100389e-03 -5.579875e-05 3.877799e-02 2.133719e-02 -4.627192e-04 2.141532e-02
2.815 6.428060e-01 1.599487e-02 -9.302627e-01 6.156702e-01 1.599841e-02 -9.256557e-01 2.713574e-02 -3.543670e-06 -4.607001e-03 4.444229e-01 -1.080439e-02 9.618141e-03 4.071552e-01 -1.146136e-02 7.641732e-03 3.726770e-02 6.569728e-04 1.976409e-03 1.923680e-02 -5.185180e-04 6.019331e-02 -2.100389e-03 -5.579875e-05 3.877799e-02 2.133719e-02 -4.627192e-04 2.141532e-02
2.815 6.428060e-01 1.599487e-02 -9.302627e-01 6.156702e-01 1.599841e-02 -9.256557e-01 2.713574e-02 -3.543670e-06 -4.607001e-03 4.444229e-01 -1.080439e-02 9.618141e-03 4.071552e-01 -1.146136e-02 7.641732e-03 3.726770e-02 6.569728e-04 1.976409e-03 1.923680e-02 -5.185180e-04 6.019331e-02 -2.100389e-03 -5.579875e-05 3.877799e-02 2.133719e-02 -4.627192e-04 2.141532e-02
2.815 6.428060e-01 1.599487e-02 -9.302627e-01 6.156702e-01 1.599841e-02 -9.256557e-01 2.713574e-02 -3.543670e-06 -4.607001e-03 4.444229e-01 -1.080439e-02 9.618141e-03 4.071552e-01 -1.146136e-02 7.641732e-03 3.726770e-02 6.569728e-04 1.976409e-03 1.923680e-02 -5.185180e-04 6.019331e-02 -2.100389e-03 -5.579875e-05 3.877799e-02 2.133719e-02 -4.627192e-04 2.141532e-02
2.8175 1.094668e+00 -1.144063e-03 -9.325234e-01 1.067414e+00 -1.137338e-03 -9.279025e-01 2.725424e-02 -6.725793e-06 -4.620923e-03 1.648400e+00 3.669533e-02 2.433277e-03 1.609385e+00 3.597031e-02 5.909355e-04 3.901514e-02 7.250212e-04 1.842341e-03 3.526271e-02 -2.174552e-04 6.037091e-02 3.282652e-03 1.011117e-04 3.872623e-02 3.198006e-02 -3.185669e-04 2.164468e-02
2.8175 1.094668e+00 -1.144063e-03 -9.325234e-01 1.067414e+00 -1.137338e-03 -9.279025e-01 2.725424e-02 -6.725793e-06 -4.620923e-03 1.648400e+00 3.669533e-02 2.433277e-03 1.609385e+00 3.597031e-02 5.909355e-04 3.901514e-02 7.250212e-04 1.842341e-03 3.526271e-02 -2.174552e-04 6.037091e-02 3.282652e-03 1.011117e-04 3.872623e-02 3.198006e-02 -3.185669e-04 2.164468e-02
2.82 7.351664e-01 -9.141194e-03 -9.305956e-01 7.079399e-01 -9.139285e-03 -9.259662e-01 2.722647e-02 -1.909059e-06 -4.629368e-03 4.978352e-01 -4.250450e-02 9.256720e-03 4.598232e-01 -4.318292e-02 7.399532e-03 3.801198e-02 6.784143e-04 1.857188e-03 2.440460e-02 -4.619521e-04 6.039170e-02 -2.167496e-03 -3.925123e-05 3.882668e-02 2.657209e-02 -4.227009e-04 2.156502e-02
2.82 7.351664e-01 -9.141194e-03 -9.305956e-01 7.079399e-01 -9.139285e-03 -9.259662e-01 2.722647e-02 -1.909059e-06 -4.629368e-03 4.978352e-01 -4.250450e-02 9.256720e-03 4.598232e-01 -4.318292e-02 7.399532e-03 3.801198e-02 6.784143e-04 1.857188e-03 2.440460e-02 -4.619521e-04 6.039170e-02 -2.167496e-03 -3.925123e-05 3.882668e-02 2.657209e-02 -4.227009e-04 2.156502e-02
2.8225 8.374402e-01 -1.548938e-02 -9.315465e-01 8.101836e-01 -1.548229e-02 -9.269053e-01 2.725663e-02 -7.087023e-06 -4.641236e-03 8.546542e-01 -1.567971e-03 7.167421e-03 8.165634e-01 -2.214898e-03 5.329718e-03 3.809075e-02 6.469272e-04 1.837703e-03 2.638348e-02 -4.795383e-04 6.035872e-02 -2.431077e-04 -2.769736e-05 3.880007e-02 2.662659e-02 -4.518409e-04 2.155865e-02
2.825 7.344284e-01 2.641847e-02 -9.311914e-01 7.071736e-01 2.641943e-02 -9.265638e-01 2.725477e-02 -9.672669e-07 -4.627659e-03 6.148261e-01 6.658337e-03 8.689666e-03 5.774433e-01 6.076987e-03 6.747986e-03 3.738284e-02 5.813502e-04 1.941680e-03 1.944966e-02 -5.783505e-04 5.988240e-02 -2.056268e-03 -4.761470e-05 3.872376e-02 2.150593e-02 -5.307358e-04 2.115864e-02
2.825 7.344284e-01 2.641847e-02 -9.311914e-01 7.071736e-01 2.641943e-02 -9.265638e-01 2.725477e-02 -9.672669e-07 -4.627659e-03 6.148261e-01 6.658337e-03 8.689666e-03 5.774433e-01 6.076987e-03 6.747986e-03 3.738284e-02 5.813502e-04 1.941680e-03 1.944966e-02 -5.783505e-04 5.988240e-02 -2.056268e-03 -4.761470e-05 3.872376e-02 2.150593e-02 -5.307358e-04 2.115864e-02
2.8275 9.307474e-01 -1.045608e-02 -9.323977e-01 9.034376e-01 -1.044767e-02 -9.277523e-01 2.730974e-02 -8.412285e-06 -4.645354e-03 1.496945e+00 5.040990e-03 3.522651e-03 1.458230e+00 4.457980e-03 1.709824e-03 3.871460e-02 5.830097e-04 1.812827e-03 3.500588e-02 -3.171585e-04 6.041081e-02 3.007161e-03 6.474509e-05 3.885709e-02 3.199872e-02 -3.819036e-04 2.155373e-02
2.8275 9.307474e-01 -1.045608e-02 -9.323977e-01 9.034376e-01 -1.044767e-02 -9.277523e-01 2.730974e-02 -8.412285e-06 -4.645354e-03 1.496945e+00 5.040990e-03 3.522651e-03 1.458230e+00 4.457980e-03 1.709824e-03 3.871460e-02 5.830097e-04 1.812827e-03 3.500588e-02 -3.171585e-04 6.041081e-02 3.007161e-03 6.474509e-05 3.885709e-02 3.199872e-02 -3.819036e-04 2.155373e-02
2.83 8.451567e-01 -2.247343e-02 -9.314345e-01 8.178322e-01 -2.246730e-02 -9.268143e-01 2.732450e-02 -6.130834e-06 -4.620222e-03 5.724618e-01 -1.128291e-02 9.028987e-03 5.345142e-01 -1.177458e-02 7.111081e-03 3.794769e-02 4.916632e-04 1.917905e-03 2.439944e-02 -5.277417e-04 5.982755e-02 -2.106584e-03 -3.934829e-05 3.867371e-02 2.650602e-02 -4.883934e-04 2.115384e-02
2.83 8.451567e-01 -2.247343e-02 -9.314345e-01 8.178322e-01 -2.246730e-02 -9.268143e-01 2.732450e-02 -6.130834e-06 -4.620222e-03 5.724618e-01 -1.128291e-02 9.028987e-03 5.345142e-01 -1.177458e-02 7.111081e-03 3.794769e-02 4.916632e-04 1.917905e-03 2.439944e-02 -5.277417e-04 5.982755e-02 -2.106584e-03 -3.934829e-05 3.867371e-02 2.650602e-02 -4.883934e-04 2.115384e-02
2.8325 7.981312e-01 8.507962e-03 -9.320074e-01 7.707791e-01 8.514405e-03 -9.273817e-01 2.735209e-02 -6.443167e-06 -4.625693e-03 8.407877e-01 2.702477e-03 7.469943e-03 8.028520e-01 2.242889e-03 5.513251e-03 3.793573e-02 4.595879e-04 1.956692e-03 2.620859e-02 -5.085789e-04 5.976944e-02 -3.133909e-04 -1.780498e-05 3.873574e-02 2.652198e-02 -4.907740e-04 2.103370e-02
2.835 8.079042e-01 2.453842e-02 -9.318800e-01 7.805346e-01 2.453707e-02 -9.272322e-01 2.736958e-02 1.346452e-06 -4.647837e-03 7.030659e-01 5.374859e-03 8.265790e-03 6.656299e-01 4.914502e-03 6.299998e-03 3.743594e-02 4.603571e-04 1.965792e-03 2.001435e-02 -5.563769e-04 5.972033e-02 -1.769161e-03 -1.448148e-05 3.880872e-02 2.178351e-02 -5.418954e-04 2.091160e-02
2.835 8.079042e-01 2.453842e-02 -9.318800e-01 7.805346e-01 2.453707e-02 -9.272322e-01 2.736958e-02 1.346452e-06 -4.647837e-03 7.030659e-01 5.374859e-03 8.265790e-03 6.656299e-01 4.914502e-03 6.299998e-03 3.743594e-02 4.603571e-04 1.965792e-03 2.001435e-02 -5.563769e-04 5.972033e-02 -1.769161e-03 -1.448148e-05 3.880872e-02 2.178351e-02 -5.418954e-04 2.091160e-02
2.8375 1.161049e+00 -1.064802e-02 -9.335111e-01 1.133530e+00 -1.064208e-02 -9.288687e-01 2.751839e-02 -5.941334e-06 -4.642405e-03 1.354292e+00 5.817363e-03 4.687391e-03 1.316038e+00 5.356213e-03 2.677291e-03 3.825415e-02 4.611494e-04 2.010100e-03 3.405901e-02 -4.459022e-04 5.945337e-02 2.457156e-03 -1.091956e-05 3.870283e-02 3.160185e-02 -4.349826e-04 2.075053e-02
2.8375 1.161049e+00 -1.064802e-02 -9.335111e-01 1.133530e+00 -1.064208e-02 -9.288687e-01 2.751839e-02 -5.941334e-06 -4.642405e-03 1.354292e+00 5.817363e-03 4.687391e-03 1.316038e+00 5.356213e-03 2.677291e-03 3.825415e-02 4.611494e-04 2.010100e-03 3.405901e-02 -4.459022e-04 5.945337e-02 2.457156e-03 -1.091956e-05 3.870283e-02 3.160185e-02 -4.349826e-04 2.075053e-02
2.8375 1.161049e+00 -1.064802e-02 -9.335111e-01 1.133530e+00 -1.064208e-02 -9.288687e-01 2.751839e-02 -5.941334e-06 -4.642405e-03 1.354292e+00 5.817363e-03 4.687391e-03 1.316038e+00 5.356213e-03 2.677291e-03 3.825415e-02 4.611494e-04 2.010100e-03 3.405901e-02 -4.459022e-04 5.945337e-02 2.457156e-03 -1.091956e-05 3.870283e-02 3.160185e-02 -4.349826e-04 2.075053e-02
2.84 7.596250e-01 3.892886e-03 -9.317605e-01 7.321259e-01 3.889437e-03 -9.271116e-01 2.749914e-02 3.448664e-06 -4.648917e-03 6.629174e-01 -2.383058e-02 8.559283e-03 6.251610e-01 -2.428562e-02 6.618276e-03 3.775644e-02 4.550366e-04 1.941008e-03 2.489599e-02 -4.981776e-04 5.953741e-02 -1.760986e-03 3.848000e-06 3.881196e-02 2.665698e-02 -5.020256e-04 2.072545e-02
2.8425 6.126939e-01 -1.467020e-05 -9.317506e-01 5.852412e-01 -1.321011e-05 -9.270872e-01 2.745270e-02 -1.460086e-06 -4.663351e-03 6.899861e-01 1.561157e-02 8.248423e-03 6.524949e-01 1.515071e-02 6.362058e-03 3.749120e-02 4.608653e-04 1.886366e-03 2.045633e-02 -5.513507e-04 5.954537e-02 -1.583228e-03 -5.670222e-07 3.879068e-02 2.203955e-02 -5.507837e-04 2.075469e-02
2.8425 6.126939e-01 -1.467020e-05 -9.317506e-01 5.852412e-01 -1.321011e-05 -9.270872e-01 2.745270e-02 -1.460086e-06 -4.663351e-03 6.899861e-01 1.561157e-02 8.248423e-03 6.524949e-01 1.515071e-02 6.362058e-03 3.749120e-02 4.608653e-04 1.886366e-03 2.045633e-02 -5.513507e-04 5.954537e-02 -1.583228e-03 -5.670222e-07 3.879068e-02 2.203955e-02 -5.507837e-04 2.075469e-02
2.845 1.076198e+00 6.101827e-02 -9.337392e-01 1.048604e+00 6.100209e-02 -9.291377e-01 2.759405e-02 1.618028e-05 -4.601556e-03 1.174650e+00 -1.048085e-02 5.538600e-03 1.136562e+00 -1.089255e-02 3.713765e-03 3.808747e-02 4.116972e-04 1.824835e-03 3.390653e-02 -3.997188e-04 5.953081e-02 2.217356e-03 -6.656736e-06 3.881573e-02 3.168918e-02 -3.930621e-04 2.071507e-02
2.845 1.076198e+00 6.101827e-02 -9.337392e-01 1.048604e+00 6.100209e-02 -9.291377e-01 2.759405e-02 1.618028e-05 -4.601556e-03 1.174650e+00 -1.048085e-02 5.538600e-03 1.136562e+00 -1.089255e-02 3.713765e-03 3.808747e-02 4.116972e-04 1.824835e-03 3.390653e-02 -3.997188e-04 5.953081e-02 2.217356e-03 -6.656736e-06 3.881573e-02 3.168918e-02 -3.930621e-04 2.071507e-02
2.845 1.076198e+00 6.101827e-02 -9.337392e-01 1.048604e+00 6.100209e-02 -9.291377e-01 2.759405e-02 1.618028e-05 -4.601556e-03 1.174650e+00 -1.048085e-02 5.538600e-03 1.136562e+00 -1.089255e-02 3.713765e-03 3.808747e-02 4.116972e-04 1.824835e-03 3.390653e-02 -3.997188e-04 5.953081e-02 2.217356e-03 -6.656736e-06 3.881573e-02 3.168918e-02 -3.930621e-04 2.071507e-02
2.8475 8.859375e-01 -6.186989e-02 -9.322487e-01 8.583335e-01 -6.186844e-02 -9.276058e-01 2.760397e-02 -1.444979e-06 -4.642820e-03 8.032768e-01 -5.069919e-03 7.497061e-03 7.654486e-01 -5.463599e-03 5.734121e-03 3.782812e-02 3.936799e-04 1.762939e-03 2.547534e-02 -4.894759e-04 5.955830e-02 -1.518708e-03 -7.182075e-06 3.872911e-02 2.699405e-02 -4.822938e-04 2.082918e-02
2.8475 8.859375e-01 -6.186989e-02 -9.322487e-01 8.583335e-01 -6.186844e-02 -9.276058e-01 2.760397e-02 -1.444979e-06 -4.642820e-03 8.032768e-01 -5.069919e-03 7.497061e-03 7.654486e-01 -5.463599e-03 5.734121e-03 3.782812e-02 3.936799e-04 1.762939e-03 2.547534e-02 -4.894759e-04 5.955830e-02 -1.518708e-03 -7.182075e-06 3.872911e-02 2.699405e-02 -4.822938e-04 2.082918e-02
2.85 8.045991e-01 2.578281e-03 -9.327471e-01 7.769790e-01 2.577347e-03 -9.280703e-01 2.762015e-02 9.345848e-07 -4.676826e-03 8.904090e-01 -1.668378e-02 7.027940e-03 8.526212e-01 -1.707187e-02 5.269036e-03 3.778783e-02 3.880837e-04 1.758904e-03 2.673802e-02 -4.679671e-04 5.955938e-02 -3.386167e-04 1.566459e-05 3.874288e-02 2.707663e-02 -4.836317e-04 2.081649e-02
2.8525 5.922974e-01 -3.352043e-04 -9.321376e-01 5.647380e-01 -3.336709e-04 -9.274542e-01 2.755938e-02 -1.533349e-06 -4.683450e-03 7.345702e-01 3.068191e-02 7.984933e-03 6.968827e-01 3.027906e-02 6.151685e-03 3.768750e-02 4.028518e-04 1.833248e-03 2.084481e-02 -6.119543e-04 5.930943e-02 -1.538398e-03 -9.438532e-06 3.878793e-02 2.238320e-02 -6.025158e-04 2.052150e-02
2.855 9.308786e-01 1.505592e-02 -9.335794e-01 9.032432e-01 1.505312e-02 -9.288663e-01 2.763544e-02 2.803731e-06 -4.713047e-03 9.540953e-01 -2.740530e-02 6.778072e-03 9.161801e-01 -2.777681e-02 4.923453e-03 3.791520e-02 3.715003e-04 1.854619e-03 2.843819e-02 -5.002982e-04 5.944231e-02 9.484287e-04 1.967588e-06 3.877320e-02 2.748976e-02 -5.022658e-04 2.066911e-02
2.8575 7.713643e-01 -9.939339e-03 -9.329108e-01 7.437321e-01 -9.939796e-03 -9.281779e-01 2.763219e-02 4.567049e-07 -4.732983e-03 8.472739e-01 4.866761e-03 7.501664e-03 8.092176e-01 4.520113e-03 5.538683e-03 3.805630e-02 3.466472e-04 1.962981e-03 2.742203e-02 -5.478861e-04 5.937544e-02 -2.266455e-04 -2.014969e-05 3.880229e-02 2.764867e-02 -5.277364e-04 2.057316e-02
2.86 8.415906e-01 -3.091362e-02 -9.331536e-01 8.139442e-01 -3.090476e-02 -9.284118e-01 2.764635e-02 -8.860307e-06 -4.741789e-03 9.412025e-01 -1.470984e-02 7.089152e-03 9.031300e-01 -1.504990e-02 4.998344e-03 3.807250e-02 3.400594e-04 2.090808e-03 2.740793e-02 -5.331516e-04 5.926294e-02 -3.216578e-04 1.111717e-05 3.876860e-02 2.772959e-02 -5.442688e-04 2.049434e-02
2.8625 7.522069e-01 -2.826181e-02 -9.331506e-01 7.245634e-01 -2.824297e-02 -9.284171e-01 2.764347e-02 -1.883575e-05 -4.733481e-03 8.832222e-01 -9.445257e-03 7.508421e-03 8.451333e-01 -9.781152e-03 5.324791e-03 3.808890e-02 3.358955e-04 2.183630e-03 2.745422e-02 -5.299512e-04 5.918645e-02 -2.963412e-04 1.624743e-05 3.873840e-02 2.775056e-02 -5.461986e-04 2.044806e-02
2.865 6.836791e-01 -1.327512e-02 -9.330627e-01 6.560580e-01 -1.325153e-02 -9.283576e-01 2.762109e-02 -2.358670e-05 -4.705109e-03 8.087973e-01 1.015256e-02 8.040895e-03 7.705354e-01 9.855045e-03 5.787286e-03 3.826192e-02 2.975144e-04 2.253609e-03 2.775374e-02 -5.783543e-04 5.912790e-02 -1.611566e-04 -1.866141e-05 3.873111e-02 2.791490e-02 -5.596929e-04 2.039679e-02
2.8675 7.436147e-01 9.762602e-03 -9.332328e-01 7.160022e-01 9.781300e-03 -9.285553e-01 2.761251e-02 -1.869773e-05 -4.677512e-03 8.579433e-01 5.661566e-03 7.915272e-03 8.195899e-01 5.394447e-03 5.563935e-03 3.835339e-02 2.671188e-04 2.351337e-03 2.776808e-02 -5.750410e-04 5.904554e-02 -2.559716e-04 -3.781669e-06 3.876307e-02 2.802405e-02 -5.712593e-04 2.028247e-02
2.87 8.312348e-01 1.047870e-02 -9.336677e-01 8.036035e-01 1.049177e-02 -9.289882e-01 2.763134e-02 -1.306609e-05 -4.679508e-03 9.313243e-01 -1.494565e-02 7.663051e-03 8.930145e-01 -1.521532e-02 5.186936e-03 3.830977e-02 2.696649e-04 2.476114e-03 2.766960e-02 -5.310470e-04 5.891622e-02 -3.708516e-04 3.585006e-05 3.880348e-02 2.804045e-02 -5.668971e-04 2.011274e-02
2.8725 8.647861e-01 -1.152553e-02 -9.340157e-01 8.371163e-01 -1.151136e-02 -9.293129e-01 2.766977e-02 -1.417088e-05 -4.702755e-03 8.955313e-01 -1.267821e-02 7.999952e-03 8.571475e-01 -1.291456e-02 5.410319e-03 3.838372e-02 2.363462e-04 2.589633e-03 2.799252e-02 -5.858927e-04 5.873244e-02 -2.136601e-04 -1.098312e-05 3.878101e-02 2.820618e-02 -5.749096e-04 1.995143e-02
2.875 8.359784e-01 -3.983185e-03 -9.340747e-01 8.082704e-01 -3.967590e-03 -9.293548e-01 2.770805e-02 -1.559495e-05 -4.719814e-03 8.391049e-01 9.115847e-03 8.435257e-03 8.005748e-01 8.910212e-03 5.766769e-03 3.853007e-02 2.056351e-04 2.668489e-03 2.818906e-02 -6.078527e-04 5.859307e-02 -1.520781e-04 -2.271183e-05 3.872562e-02 2.834114e-02 -5.851409e-04 1.986746e-02
2.8775 8.165953e-01 1.782242e-02 -9.341133e-01 7.888616e-01 1.783431e-02 -9.293817e-01 2.773376e-02 -1.188327e-05 -4.731631e-03 8.936484e-01 1.008195e-02 8.261966e-03 8.550862e-01 9.861679e-03 5.515742e-03 3.856220e-02 2.202754e-04 2.746225e-03 2.797426e-02 -5.396522e-04 5.859357e-02 -3.300837e-04 2.871512e-05 3.872631e-02 2.830434e-02 -5.683673e-04 1.986726e-02
2.88 8.508862e-01 2.739391e-03 -9.343004e-01 8.231303e-01 2.749976e-03 -9.295602e-01 2.775590e-02 -1.058492e-05 -4.740228e-03 9.600947e-01 -7.020238e-03 8.022898e-03 9.215272e-01 -7.251385e-03 5.179891e-03 3.856751e-02 2.311470e-04 2.843007e-03 2.797849e-02 -5.444830e-04 5.867012e-02 -3.666462e-04 2.250667e-05 3.876846e-02 2.834513e-02 -5.669897e-04 1.990166e-02
2.8825 8.693604e-01 -1.167175e-02 -9.344874e-01 8.415681e-01 -1.166123e-02 -9.297536e-01 2.779227e-02 -1.052288e-05 -4.733861e-03 9.171674e-01 -4.101207e-03 8.377294e-03 8.784475e-01 -4.329717e-03 5.425475e-03 3.871985e-02 2.285108e-04 2.951819e-03 2.811802e-02 -6.053922e-04 5.868546e-02 -2.567023e-04 -1.162361e-05 3.879233e-02 2.837472e-02 -5.937686e-04 1.989313e-02
2.885 8.242256e-01 1.536503e-02 -9.345725e-01 7.963922e-01 1.537454e-02 -9.298409e-01 2.783342e-02 -9.513112e-06 -4.731599e-03 8.781908e-01 1.428635e-02 8.732909e-03 8.393666e-01 1.404090e-02 5.672248e-03 3.882420e-02 2.454421e-04 3.060662e-03 2.802453e-02 -6.253106e-04 5.869096e-02 -2.617049e-04 -2.241836e-05 3.879697e-02 2.828624e-02 -6.028923e-04 1.989398e-02
2.8875 8.577316e-01 1.984584e-02 -9.347586e-01 8.298588e-01 1.985237e-02 -9.300038e-01 2.787282e-02 -6.526675e-06 -4.754826e-03 9.456355e-01 1.095258e-02 8.517730e-03 9.067969e-01 1.067018e-02 5.361407e-03 3.883867e-02 2.824021e-04 3.156324e-03 2.786965e-02 -6.179714e-04 5.874197e-02 -3.529878e-04 -6.875955e-06 3.879328e-02 2.822263e-02 -6.110954e-04 1.994869e-02
