# Force bins  
# bins        : 3
# start       : 4.263142e-03
# end         : 5.000496e-01
# delta       : 1.652621e-01
# direction   : (0.000000e+00 0.000000e+00 1.000000e+00)
# x co-ords  :	0.000000e+00	0.000000e+00	0.000000e+00
# y co-ords  :	0.000000e+00	0.000000e+00	0.000000e+00
# z co-ords  :	1.695253e-01	3.347874e-01	5.000496e-01
#
# Time        	0:(total_x total_y total_z)	0:(pressure_x pressure_y pressure_z)	0:(viscous_x viscous_y viscous_z)	1:(total_x total_y total_z)	1:(pressure_x pressure_y pressure_z)	1:(viscous_x viscous_y viscous_z)	2:(total_x total_y total_z)	2:(pressure_x pressure_y pressure_z)	2:(viscous_x viscous_y viscous_z)
8.31          	(5.369419e+00 1.536497e-01 -6.595831e-01)	(5.245138e+00 1.534465e-01 -6.384125e-01)	(1.242815e-01 2.032060e-04 -2.117059e-02)	(1.325357e+00 2.001433e-02 -3.233252e-02)	(1.247791e+00 1.911667e-02 -1.146378e-02)	(7.756582e-02 8.976606e-04 -2.086874e-02)	(6.674337e-02 -2.747633e-04 6.281634e-02)	(1.636410e-04 1.930196e-04 3.860893e-02)	(6.657973e-02 -4.677828e-04 2.420741e-02)
8.31          	(5.369419e+00 1.536497e-01 -6.595831e-01)	(5.245138e+00 1.534465e-01 -6.384125e-01)	(1.242815e-01 2.032060e-04 -2.117059e-02)	(1.325357e+00 2.001433e-02 -3.233252e-02)	(1.247791e+00 1.911667e-02 -1.146378e-02)	(7.756582e-02 8.976606e-04 -2.086874e-02)	(6.674337e-02 -2.747633e-04 6.281634e-02)	(1.636410e-04 1.930196e-04 3.860893e-02)	(6.657973e-02 -4.677828e-04 2.420741e-02)
8.315         	(5.302113e+00 1.699505e-01 -6.574373e-01)	(5.177700e+00 1.696078e-01 -6.362203e-01)	(1.244132e-01 3.426997e-04 -2.121699e-02)	(1.296173e+00 2.198363e-02 -3.185885e-02)	(1.218355e+00 1.992083e-02 -1.091495e-02)	(7.781776e-02 2.062801e-03 -2.094390e-02)	(6.663507e-02 -7.492469e-04 6.284659e-02)	(1.471543e-04 1.526295e-04 3.861365e-02)	(6.648792e-02 -9.018763e-04 2.423295e-02)
8.315         	(5.302113e+00 1.699505e-01 -6.574373e-01)	(5.177700e+00 1.696078e-01 -6.362203e-01)	(1.244132e-01 3.426997e-04 -2.121699e-02)	(1.296173e+00 2.198363e-02 -3.185885e-02)	(1.218355e+00 1.992083e-02 -1.091495e-02)	(7.781776e-02 2.062801e-03 -2.094390e-02)	(6.663507e-02 -7.492469e-04 6.284659e-02)	(1.471543e-04 1.526295e-04 3.861365e-02)	(6.648792e-02 -9.018763e-04 2.423295e-02)
8.32          	(5.089262e+00 1.174473e-01 -6.542734e-01)	(4.964995e+00 1.170106e-01 -6.330249e-01)	(1.242673e-01 4.367343e-04 -2.124855e-02)	(1.326924e+00 2.753802e-02 -3.204325e-02)	(1.249997e+00 2.446353e-02 -1.097775e-02)	(7.692696e-02 3.074493e-03 -2.106551e-02)	(6.637579e-02 -1.232551e-03 6.288916e-02)	(2.273858e-05 1.049585e-04 3.861390e-02)	(6.635305e-02 -1.337509e-03 2.427526e-02)
8.32          	(5.089262e+00 1.174473e-01 -6.542734e-01)	(4.964995e+00 1.170106e-01 -6.330249e-01)	(1.242673e-01 4.367343e-04 -2.124855e-02)	(1.326924e+00 2.753802e-02 -3.204325e-02)	(1.249997e+00 2.446353e-02 -1.097775e-02)	(7.692696e-02 3.074493e-03 -2.106551e-02)	(6.637579e-02 -1.232551e-03 6.288916e-02)	(2.273858e-05 1.049585e-04 3.861390e-02)	(6.635305e-02 -1.337509e-03 2.427526e-02)
8.325         	(5.119428e+00 8.537239e-02 -6.525022e-01)	(4.995281e+00 8.487643e-02 -6.312118e-01)	(1.241477e-01 4.959527e-04 -2.129036e-02)	(1.303226e+00 2.601822e-02 -3.169153e-02)	(1.227246e+00 2.194772e-02 -1.055522e-02)	(7.597948e-02 4.070497e-03 -2.113631e-02)	(6.671677e-02 -1.652408e-03 6.294913e-02)	(1.111366e-04 9.892191e-05 3.861103e-02)	(6.660563e-02 -1.751330e-03 2.433811e-02)
8.325         	(5.119428e+00 8.537239e-02 -6.525022e-01)	(4.995281e+00 8.487643e-02 -6.312118e-01)	(1.241477e-01 4.959527e-04 -2.129036e-02)	(1.303226e+00 2.601822e-02 -3.169153e-02)	(1.227246e+00 2.194772e-02 -1.055522e-02)	(7.597948e-02 4.070497e-03 -2.113631e-02)	(6.671677e-02 -1.652408e-03 6.294913e-02)	(1.111366e-04 9.892191e-05 3.861103e-02)	(6.660563e-02 -1.751330e-03 2.433811e-02)
8.33          	(5.256075e+00 1.229725e-01 -6.518675e-01)	(5.131871e+00 1.223748e-01 -6.305401e-01)	(1.242044e-01 5.977548e-04 -2.132736e-02)	(1.269666e+00 2.615619e-02 -3.114456e-02)	(1.194571e+00 2.146575e-02 -9.979228e-03)	(7.509518e-02 4.690445e-03 -2.116533e-02)	(6.735367e-02 -1.924991e-03 6.302301e-02)	(2.060741e-04 8.037477e-05 3.861465e-02)	(6.714759e-02 -2.005366e-03 2.440836e-02)
8.33          	(5.256075e+00 1.229725e-01 -6.518675e-01)	(5.131871e+00 1.223748e-01 -6.305401e-01)	(1.242044e-01 5.977548e-04 -2.132736e-02)	(1.269666e+00 2.615619e-02 -3.114456e-02)	(1.194571e+00 2.146575e-02 -9.979228e-03)	(7.509518e-02 4.690445e-03 -2.116533e-02)	(6.735367e-02 -1.924991e-03 6.302301e-02)	(2.060741e-04 8.037477e-05 3.861465e-02)	(6.714759e-02 -2.005366e-03 2.440836e-02)
8.335         	(5.207428e+00 1.229965e-01 -6.503631e-01)	(5.083242e+00 1.223143e-01 -6.290026e-01)	(1.241861e-01 6.822130e-04 -2.136046e-02)	(1.286712e+00 2.516757e-02 -3.115758e-02)	(1.213576e+00 2.018398e-02 -9.939979e-03)	(7.313631e-02 4.983587e-03 -2.121761e-02)	(6.777583e-02 -2.071868e-03 6.311353e-02)	(1.018590e-04 5.906265e-05 3.861943e-02)	(6.767397e-02 -2.130931e-03 2.449410e-02)
8.335         	(5.207428e+00 1.229965e-01 -6.503631e-01)	(5.083242e+00 1.223143e-01 -6.290026e-01)	(1.241861e-01 6.822130e-04 -2.136046e-02)	(1.286712e+00 2.516757e-02 -3.115758e-02)	(1.213576e+00 2.018398e-02 -9.939979e-03)	(7.313631e-02 4.983587e-03 -2.121761e-02)	(6.777583e-02 -2.071868e-03 6.311353e-02)	(1.018590e-04 5.906265e-05 3.861943e-02)	(6.767397e-02 -2.130931e-03 2.449410e-02)
8.34          	(5.125700e+00 7.766520e-02 -6.488124e-01)	(5.001622e+00 7.691616e-02 -6.274233e-01)	(1.240786e-01 7.490371e-04 -2.138912e-02)	(1.267178e+00 2.248554e-02 -3.120713e-02)	(1.195806e+00 1.742868e-02 -9.898029e-03)	(7.137214e-02 5.056864e-03 -2.130910e-02)	(6.829554e-02 -2.102962e-03 6.309773e-02)	(1.242002e-04 5.548094e-05 3.861408e-02)	(6.817134e-02 -2.158443e-03 2.448366e-02)
8.34          	(5.125700e+00 7.766520e-02 -6.488124e-01)	(5.001622e+00 7.691616e-02 -6.274233e-01)	(1.240786e-01 7.490371e-04 -2.138912e-02)	(1.267178e+00 2.248554e-02 -3.120713e-02)	(1.195806e+00 1.742868e-02 -9.898029e-03)	(7.137214e-02 5.056864e-03 -2.130910e-02)	(6.829554e-02 -2.102962e-03 6.309773e-02)	(1.242002e-04 5.548094e-05 3.861408e-02)	(6.817134e-02 -2.158443e-03 2.448366e-02)
8.345         	(5.135684e+00 7.842399e-02 -6.477962e-01)	(5.011751e+00 7.765836e-02 -6.263693e-01)	(1.239330e-01 7.656310e-04 -2.142688e-02)	(1.238257e+00 1.718802e-02 -3.075266e-02)	(1.168072e+00 1.233480e-02 -9.606440e-03)	(7.018507e-02 4.853226e-03 -2.114622e-02)	(6.891957e-02 -2.105015e-03 6.326400e-02)	(1.823965e-04 -3.685321e-06 3.861658e-02)	(6.873717e-02 -2.101330e-03 2.464742e-02)
8.345         	(5.135684e+00 7.842399e-02 -6.477962e-01)	(5.011751e+00 7.765836e-02 -6.263693e-01)	(1.239330e-01 7.656310e-04 -2.142688e-02)	(1.238257e+00 1.718802e-02 -3.075266e-02)	(1.168072e+00 1.233480e-02 -9.606440e-03)	(7.018507e-02 4.853226e-03 -2.114622e-02)	(6.891957e-02 -2.105015e-03 6.326400e-02)	(1.823965e-04 -3.685321e-06 3.861658e-02)	(6.873717e-02 -2.101330e-03 2.464742e-02)
8.35          	(5.038647e+00 -3.003785e-03 -6.470245e-01)	(4.914978e+00 -3.738542e-03 -6.255720e-01)	(1.236691e-01 7.347569e-04 -2.145252e-02)	(1.258042e+00 1.124606e-02 -3.065695e-02)	(1.189591e+00 6.701616e-03 -9.588467e-03)	(6.845148e-02 4.544440e-03 -2.106849e-02)	(6.920591e-02 -2.078246e-03 6.342302e-02)	(8.028801e-05 -3.630835e-05 3.861878e-02)	(6.912562e-02 -2.041938e-03 2.480424e-02)
8.35          	(5.038647e+00 -3.003785e-03 -6.470245e-01)	(4.914978e+00 -3.738542e-03 -6.255720e-01)	(1.236691e-01 7.347569e-04 -2.145252e-02)	(1.258042e+00 1.124606e-02 -3.065695e-02)	(1.189591e+00 6.701616e-03 -9.588467e-03)	(6.845148e-02 4.544440e-03 -2.106849e-02)	(6.920591e-02 -2.078246e-03 6.342302e-02)	(8.028801e-05 -3.630835e-05 3.861878e-02)	(6.912562e-02 -2.041938e-03 2.480424e-02)
8.355         	(4.998928e+00 -3.126706e-02 -6.468126e-01)	(4.875529e+00 -3.193647e-02 -6.253320e-01)	(1.233988e-01 6.694147e-04 -2.148059e-02)	(1.245668e+00 6.278902e-03 -3.082936e-02)	(1.178613e+00 2.209254e-03 -9.674570e-03)	(6.705499e-02 4.069648e-03 -2.115479e-02)	(6.938566e-02 -2.014468e-03 6.339032e-02)	(6.513352e-05 -9.290828e-05 3.862008e-02)	(6.932053e-02 -1.921560e-03 2.477025e-02)
8.355         	(4.998928e+00 -3.126706e-02 -6.468126e-01)	(4.875529e+00 -3.193647e-02 -6.253320e-01)	(1.233988e-01 6.694147e-04 -2.148059e-02)	(1.245668e+00 6.278902e-03 -3.082936e-02)	(1.178613e+00 2.209254e-03 -9.674570e-03)	(6.705499e-02 4.069648e-03 -2.115479e-02)	(6.938566e-02 -2.014468e-03 6.339032e-02)	(6.513352e-05 -9.290828e-05 3.862008e-02)	(6.932053e-02 -1.921560e-03 2.477025e-02)
8.36          	(5.258843e+00 -1.283698e-02 -6.482328e-01)	(5.135412e+00 -1.345270e-02 -6.267206e-01)	(1.234305e-01 6.157198e-04 -2.151219e-02)	(1.218821e+00 3.456192e-04 -3.063609e-02)	(1.152843e+00 -2.832497e-03 -9.536632e-03)	(6.597838e-02 3.178116e-03 -2.109946e-02)	(7.007508e-02 -1.666189e-03 6.344363e-02)	(1.736626e-04 -8.001554e-05 3.861566e-02)	(6.990142e-02 -1.586173e-03 2.482797e-02)
8.36          	(5.258843e+00 -1.283698e-02 -6.482328e-01)	(5.135412e+00 -1.345270e-02 -6.267206e-01)	(1.234305e-01 6.157198e-04 -2.151219e-02)	(1.218821e+00 3.456192e-04 -3.063609e-02)	(1.152843e+00 -2.832497e-03 -9.536632e-03)	(6.597838e-02 3.178116e-03 -2.109946e-02)	(7.007508e-02 -1.666189e-03 6.344363e-02)	(1.736626e-04 -8.001554e-05 3.861566e-02)	(6.990142e-02 -1.586173e-03 2.482797e-02)
8.365         	(5.210944e+00 -4.359130e-02 -6.486827e-01)	(5.087574e+00 -4.412602e-02 -6.271374e-01)	(1.233703e-01 5.347255e-04 -2.154530e-02)	(1.238981e+00 -5.932657e-03 -3.074312e-02)	(1.174463e+00 -8.148842e-03 -9.670431e-03)	(6.451757e-02 2.216185e-03 -2.107269e-02)	(7.082715e-02 -1.235096e-03 6.352261e-02)	(1.869063e-04 -9.132450e-05 3.861508e-02)	(7.064025e-02 -1.143772e-03 2.490753e-02)
8.365         	(5.210944e+00 -4.359130e-02 -6.486827e-01)	(5.087574e+00 -4.412602e-02 -6.271374e-01)	(1.233703e-01 5.347255e-04 -2.154530e-02)	(1.238981e+00 -5.932657e-03 -3.074312e-02)	(1.174463e+00 -8.148842e-03 -9.670431e-03)	(6.451757e-02 2.216185e-03 -2.107269e-02)	(7.082715e-02 -1.235096e-03 6.352261e-02)	(1.869063e-04 -9.132450e-05 3.861508e-02)	(7.064025e-02 -1.143772e-03 2.490753e-02)
8.37          	(5.022307e+00 -7.629839e-02 -6.486763e-01)	(4.899165e+00 -7.673605e-02 -6.270977e-01)	(1.231419e-01 4.376565e-04 -2.157855e-02)	(1.243898e+00 -1.049946e-02 -3.134592e-02)	(1.180616e+00 -1.152899e-02 -1.015958e-02)	(6.328140e-02 1.029528e-03 -2.118634e-02)	(7.114746e-02 -7.321744e-04 6.357148e-02)	(1.298210e-04 -9.289002e-05 3.861650e-02)	(7.101764e-02 -6.392844e-04 2.495499e-02)
8.37          	(5.022307e+00 -7.629839e-02 -6.486763e-01)	(4.899165e+00 -7.673605e-02 -6.270977e-01)	(1.231419e-01 4.376565e-04 -2.157855e-02)	(1.243898e+00 -1.049946e-02 -3.134592e-02)	(1.180616e+00 -1.152899e-02 -1.015958e-02)	(6.328140e-02 1.029528e-03 -2.118634e-02)	(7.114746e-02 -7.321744e-04 6.357148e-02)	(1.298210e-04 -9.289002e-05 3.861650e-02)	(7.101764e-02 -6.392844e-04 2.495499e-02)
8.375         	(5.234149e+00 -7.085209e-02 -6.503204e-01)	(5.111029e+00 -7.116176e-02 -6.286968e-01)	(1.231196e-01 3.096665e-04 -2.162364e-02)	(1.221708e+00 -1.813190e-02 -3.134739e-02)	(1.158586e+00 -1.788723e-02 -1.023232e-02)	(6.312151e-02 -2.446690e-04 -2.111507e-02)	(7.118829e-02 -2.704181e-04 6.362453e-02)	(1.172782e-04 -1.370334e-04 3.861501e-02)	(7.107101e-02 -1.333848e-04 2.500952e-02)
8.375         	(5.234149e+00 -7.085209e-02 -6.503204e-01)	(5.111029e+00 -7.116176e-02 -6.286968e-01)	(1.231196e-01 3.096665e-04 -2.162364e-02)	(1.221708e+00 -1.813190e-02 -3.134739e-02)	(1.158586e+00 -1.788723e-02 -1.023232e-02)	(6.312151e-02 -2.446690e-04 -2.111507e-02)	(7.118829e-02 -2.704181e-04 6.362453e-02)	(1.172782e-04 -1.370334e-04 3.861501e-02)	(7.107101e-02 -1.333848e-04 2.500952e-02)
8.38          	(5.259240e+00 -1.452787e-01 -6.519992e-01)	(5.136116e+00 -1.454174e-01 -6.303489e-01)	(1.231240e-01 1.386582e-04 -2.165024e-02)	(1.224495e+00 -2.564428e-02 -3.123117e-02)	(1.161089e+00 -2.426127e-02 -1.025008e-02)	(6.340600e-02 -1.383015e-03 -2.098109e-02)	(7.104828e-02 1.748640e-04 6.367526e-02)	(9.480899e-05 -1.313339e-04 3.861586e-02)	(7.095347e-02 3.061979e-04 2.505940e-02)
8.38          	(5.259240e+00 -1.452787e-01 -6.519992e-01)	(5.136116e+00 -1.454174e-01 -6.303489e-01)	(1.231240e-01 1.386582e-04 -2.165024e-02)	(1.224495e+00 -2.564428e-02 -3.123117e-02)	(1.161089e+00 -2.426127e-02 -1.025008e-02)	(6.340600e-02 -1.383015e-03 -2.098109e-02)	(7.104828e-02 1.748640e-04 6.367526e-02)	(9.480899e-05 -1.313339e-04 3.861586e-02)	(7.095347e-02 3.061979e-04 2.505940e-02)
8.385         	(5.067348e+00 -1.513995e-01 -6.525042e-01)	(4.944417e+00 -1.513540e-01 -6.308265e-01)	(1.229307e-01 -4.555594e-05 -2.167771e-02)	(1.255975e+00 -2.671699e-02 -3.196782e-02)	(1.192425e+00 -2.412656e-02 -1.091300e-02)	(6.355020e-02 -2.590434e-03 -2.105482e-02)	(7.092350e-02 6.116704e-04 6.370048e-02)	(9.536565e-05 -1.615444e-04 3.861481e-02)	(7.082813e-02 7.732147e-04 2.508567e-02)
8.385         	(5.067348e+00 -1.513995e-01 -6.525042e-01)	(4.944417e+00 -1.513540e-01 -6.308265e-01)	(1.229307e-01 -4.555594e-05 -2.167771e-02)	(1.255975e+00 -2.671699e-02 -3.196782e-02)	(1.192425e+00 -2.412656e-02 -1.091300e-02)	(6.355020e-02 -2.590434e-03 -2.105482e-02)	(7.092350e-02 6.116704e-04 6.370048e-02)	(9.536565e-05 -1.615444e-04 3.861481e-02)	(7.082813e-02 7.732147e-04 2.508567e-02)
8.39          	(5.318510e+00 -1.101878e-01 -6.548793e-01)	(5.195478e+00 -1.100071e-01 -6.331674e-01)	(1.230320e-01 -1.807325e-04 -2.171189e-02)	(1.256179e+00 -2.969610e-02 -3.217241e-02)	(1.192338e+00 -2.585846e-02 -1.118465e-02)	(6.384143e-02 -3.837645e-03 -2.098777e-02)	(7.109294e-02 1.132645e-03 6.376002e-02)	(1.459310e-04 -1.551253e-04 3.861421e-02)	(7.094701e-02 1.287770e-03 2.514581e-02)
8.39          	(5.318510e+00 -1.101878e-01 -6.548793e-01)	(5.195478e+00 -1.100071e-01 -6.331674e-01)	(1.230320e-01 -1.807325e-04 -2.171189e-02)	(1.256179e+00 -2.969610e-02 -3.217241e-02)	(1.192338e+00 -2.585846e-02 -1.118465e-02)	(6.384143e-02 -3.837645e-03 -2.098777e-02)	(7.109294e-02 1.132645e-03 6.376002e-02)	(1.459310e-04 -1.551253e-04 3.861421e-02)	(7.094701e-02 1.287770e-03 2.514581e-02)
8.395         	(5.500147e+00 -9.665408e-02 -6.575220e-01)	(5.376800e+00 -9.635126e-02 -6.357547e-01)	(1.233465e-01 -3.028179e-04 -2.176721e-02)	(1.237340e+00 -3.482803e-02 -3.196903e-02)	(1.172494e+00 -3.005498e-02 -1.109016e-02)	(6.484544e-02 -4.773054e-03 -2.087887e-02)	(7.110910e-02 1.663871e-03 6.383843e-02)	(1.681872e-04 -1.071442e-04 3.861306e-02)	(7.094092e-02 1.771015e-03 2.522537e-02)
8.395         	(5.500147e+00 -9.665408e-02 -6.575220e-01)	(5.376800e+00 -9.635126e-02 -6.357547e-01)	(1.233465e-01 -3.028179e-04 -2.176721e-02)	(1.237340e+00 -3.482803e-02 -3.196903e-02)	(1.172494e+00 -3.005498e-02 -1.109016e-02)	(6.484544e-02 -4.773054e-03 -2.087887e-02)	(7.110910e-02 1.663871e-03 6.383843e-02)	(1.681872e-04 -1.071442e-04 3.861306e-02)	(7.094092e-02 1.771015e-03 2.522537e-02)
8.4           	(5.307220e+00 -8.036690e-02 -6.577878e-01)	(5.183766e+00 -7.996787e-02 -6.359769e-01)	(1.234538e-01 -3.990281e-04 -2.181083e-02)	(1.263349e+00 -3.338884e-02 -3.265042e-02)	(1.197376e+00 -2.765159e-02 -1.176436e-02)	(6.597345e-02 -5.737244e-03 -2.088607e-02)	(7.059361e-02 2.086659e-03 6.391507e-02)	(8.873659e-05 -1.239934e-04 3.861524e-02)	(7.050487e-02 2.210652e-03 2.529983e-02)
8.4           	(5.307220e+00 -8.036690e-02 -6.577878e-01)	(5.183766e+00 -7.996787e-02 -6.359769e-01)	(1.234538e-01 -3.990281e-04 -2.181083e-02)	(1.263349e+00 -3.338884e-02 -3.265042e-02)	(1.197376e+00 -2.765159e-02 -1.176436e-02)	(6.597345e-02 -5.737244e-03 -2.088607e-02)	(7.059361e-02 2.086659e-03 6.391507e-02)	(8.873659e-05 -1.239934e-04 3.861524e-02)	(7.050487e-02 2.210652e-03 2.529983e-02)
8.405         	(5.326479e+00 -7.856314e-02 -6.581836e-01)	(5.202947e+00 -7.805189e-02 -6.363308e-01)	(1.235321e-01 -5.112568e-04 -2.185276e-02)	(1.277864e+00 -3.257566e-02 -3.301893e-02)	(1.210572e+00 -2.624747e-02 -1.218167e-02)	(6.729271e-02 -6.328191e-03 -2.083727e-02)	(7.009430e-02 2.411104e-03 6.403271e-02)	(5.820984e-05 -1.138747e-04 3.861603e-02)	(7.003609e-02 2.524979e-03 2.541668e-02)
8.405         	(5.326479e+00 -7.856314e-02 -6.581836e-01)	(5.202947e+00 -7.805189e-02 -6.363308e-01)	(1.235321e-01 -5.112568e-04 -2.185276e-02)	(1.277864e+00 -3.257566e-02 -3.301893e-02)	(1.210572e+00 -2.624747e-02 -1.218167e-02)	(6.729271e-02 -6.328191e-03 -2.083727e-02)	(7.009430e-02 2.411104e-03 6.403271e-02)	(5.820984e-05 -1.138747e-04 3.861603e-02)	(7.003609e-02 2.524979e-03 2.541668e-02)
8.41          	(5.416054e+00 -9.259728e-02 -6.597204e-01)	(5.292325e+00 -9.197997e-02 -6.378440e-01)	(1.237288e-01 -6.173096e-04 -2.187631e-02)	(1.261378e+00 -3.420358e-02 -3.269377e-02)	(1.191920e+00 -2.770029e-02 -1.198954e-02)	(6.945846e-02 -6.503296e-03 -2.070423e-02)	(6.965194e-02 2.547800e-03 6.412458e-02)	(1.261790e-04 -1.131042e-04 3.861643e-02)	(6.952576e-02 2.660904e-03 2.550816e-02)
8.41          	(5.416054e+00 -9.259728e-02 -6.597204e-01)	(5.292325e+00 -9.197997e-02 -6.378440e-01)	(1.237288e-01 -6.173096e-04 -2.187631e-02)	(1.261378e+00 -3.420358e-02 -3.269377e-02)	(1.191920e+00 -2.770029e-02 -1.198954e-02)	(6.945846e-02 -6.503296e-03 -2.070423e-02)	(6.965194e-02 2.547800e-03 6.412458e-02)	(1.261790e-04 -1.131042e-04 3.861643e-02)	(6.952576e-02 2.660904e-03 2.550816e-02)
8.415         	(5.383289e+00 -3.421814e-02 -6.601917e-01)	(5.259383e+00 -3.352998e-02 -6.382711e-01)	(1.239063e-01 -6.881589e-04 -2.192063e-02)	(1.284219e+00 -3.014367e-02 -3.300705e-02)	(1.212813e+00 -2.356379e-02 -1.234554e-02)	(7.140540e-02 -6.579878e-03 -2.066151e-02)	(6.896094e-02 2.647483e-03 6.418669e-02)	(7.230933e-05 -8.541253e-05 3.861452e-02)	(6.888863e-02 2.732896e-03 2.557217e-02)
8.415         	(5.383289e+00 -3.421814e-02 -6.601917e-01)	(5.259383e+00 -3.352998e-02 -6.382711e-01)	(1.239063e-01 -6.881589e-04 -2.192063e-02)	(1.284219e+00 -3.014367e-02 -3.300705e-02)	(1.212813e+00 -2.356379e-02 -1.234554e-02)	(7.140540e-02 -6.579878e-03 -2.066151e-02)	(6.896094e-02 2.647483e-03 6.418669e-02)	(7.230933e-05 -8.541253e-05 3.861452e-02)	(6.888863e-02 2.732896e-03 2.557217e-02)
8.42          	(5.510083e+00 -8.789738e-03 -6.612258e-01)	(5.385853e+00 -8.083563e-03 -6.392506e-01)	(1.242296e-01 -7.061749e-04 -2.197519e-02)	(1.297628e+00 -2.452969e-02 -3.322872e-02)	(1.224796e+00 -1.811948e-02 -1.259112e-02)	(7.283201e-02 -6.410212e-03 -2.063760e-02)	(6.844892e-02 2.726061e-03 6.426582e-02)	(5.384264e-05 -2.980632e-05 3.861063e-02)	(6.839508e-02 2.755867e-03 2.565520e-02)
8.42          	(5.510083e+00 -8.789738e-03 -6.612258e-01)	(5.385853e+00 -8.083563e-03 -6.392506e-01)	(1.242296e-01 -7.061749e-04 -2.197519e-02)	(1.297628e+00 -2.452969e-02 -3.322872e-02)	(1.224796e+00 -1.811948e-02 -1.259112e-02)	(7.283201e-02 -6.410212e-03 -2.063760e-02)	(6.844892e-02 2.726061e-03 6.426582e-02)	(5.384264e-05 -2.980632e-05 3.861063e-02)	(6.839508e-02 2.755867e-03 2.565520e-02)
8.425         	(5.585283e+00 4.651571e-02 -6.616561e-01)	(5.460656e+00 4.719596e-02 -6.396445e-01)	(1.246269e-01 -6.802429e-04 -2.201166e-02)	(1.273846e+00 -2.135549e-02 -3.301498e-02)	(1.198958e+00 -1.546546e-02 -1.236006e-02)	(7.488821e-02 -5.890029e-03 -2.065492e-02)	(6.832250e-02 2.739238e-03 6.431124e-02)	(1.822499e-04 1.543415e-05 3.861253e-02)	(6.814025e-02 2.723804e-03 2.569871e-02)
8.425         	(5.585283e+00 4.651571e-02 -6.616561e-01)	(5.460656e+00 4.719596e-02 -6.396445e-01)	(1.246269e-01 -6.802429e-04 -2.201166e-02)	(1.273846e+00 -2.135549e-02 -3.301498e-02)	(1.198958e+00 -1.546546e-02 -1.236006e-02)	(7.488821e-02 -5.890029e-03 -2.065492e-02)	(6.832250e-02 2.739238e-03 6.431124e-02)	(1.822499e-04 1.543415e-05 3.861253e-02)	(6.814025e-02 2.723804e-03 2.569871e-02)
8.43          	(5.452200e+00 8.853473e-02 -6.603494e-01)	(5.327350e+00 8.915812e-02 -6.382740e-01)	(1.248501e-01 -6.233859e-04 -2.207537e-02)	(1.293707e+00 -1.502735e-02 -3.329287e-02)	(1.217133e+00 -9.701207e-03 -1.256889e-02)	(7.657423e-02 -5.326142e-03 -2.072399e-02)	(6.791063e-02 2.675269e-03 6.451371e-02)	(1.389701e-04 5.828414e-05 3.861963e-02)	(6.777166e-02 2.616985e-03 2.589408e-02)
8.43          	(5.452200e+00 8.853473e-02 -6.603494e-01)	(5.327350e+00 8.915812e-02 -6.382740e-01)	(1.248501e-01 -6.233859e-04 -2.207537e-02)	(1.293707e+00 -1.502735e-02 -3.329287e-02)	(1.217133e+00 -9.701207e-03 -1.256889e-02)	(7.657423e-02 -5.326142e-03 -2.072399e-02)	(6.791063e-02 2.675269e-03 6.451371e-02)	(1.389701e-04 5.828414e-05 3.861963e-02)	(6.777166e-02 2.616985e-03 2.589408e-02)
8.435         	(5.389388e+00 7.965769e-02 -6.587573e-01)	(5.264418e+00 8.023067e-02 -6.366230e-01)	(1.249694e-01 -5.729733e-04 -2.213427e-02)	(1.305460e+00 -9.315278e-03 -3.349313e-02)	(1.227514e+00 -4.982425e-03 -1.264306e-02)	(7.794593e-02 -4.332853e-03 -2.085007e-02)	(6.707695e-02 2.390461e-03 6.455508e-02)	(1.593032e-05 8.315803e-05 3.861443e-02)	(6.706102e-02 2.307303e-03 2.594065e-02)
8.435         	(5.389388e+00 7.965769e-02 -6.587573e-01)	(5.264418e+00 8.023067e-02 -6.366230e-01)	(1.249694e-01 -5.729733e-04 -2.213427e-02)	(1.305460e+00 -9.315278e-03 -3.349313e-02)	(1.227514e+00 -4.982425e-03 -1.264306e-02)	(7.794593e-02 -4.332853e-03 -2.085007e-02)	(6.707695e-02 2.390461e-03 6.455508e-02)	(1.593032e-05 8.315803e-05 3.861443e-02)	(6.706102e-02 2.307303e-03 2.594065e-02)
8.44          	(5.531064e+00 9.054760e-02 -6.589618e-01)	(5.405780e+00 9.105626e-02 -6.367629e-01)	(1.252838e-01 -5.086611e-04 -2.219891e-02)	(1.273608e+00 -5.416272e-03 -3.316448e-02)	(1.193515e+00 -2.317220e-03 -1.222253e-02)	(8.009287e-02 -3.099052e-03 -2.094195e-02)	(6.642191e-02 1.971717e-03 6.459770e-02)	(8.389873e-05 9.654226e-05 3.861114e-02)	(6.633801e-02 1.875175e-03 2.598656e-02)
8.44          	(5.531064e+00 9.054760e-02 -6.589618e-01)	(5.405780e+00 9.105626e-02 -6.367629e-01)	(1.252838e-01 -5.086611e-04 -2.219891e-02)	(1.273608e+00 -5.416272e-03 -3.316448e-02)	(1.193515e+00 -2.317220e-03 -1.222253e-02)	(8.009287e-02 -3.099052e-03 -2.094195e-02)	(6.642191e-02 1.971717e-03 6.459770e-02)	(8.389873e-05 9.654226e-05 3.861114e-02)	(6.633801e-02 1.875175e-03 2.598656e-02)
