0.000000000000000000e+00,4.754452689903986701e-02
3.322259136212624663e-03,9.532725761404226006e-02
6.644518272425249325e-03,9.604725765614445521e-02
9.966777408637873120e-03,9.726547717154290784e-02
1.328903654485049865e-02,9.901017004028964119e-02
1.661129568106312418e-02,1.013228346300343863e-01
1.993355481727574624e-02,1.042604165364385271e-01
2.325581395348837177e-02,1.078986729618759410e-01
2.657807308970099730e-02,1.123376261038146473e-01
2.990033222591362283e-02,1.177118171265111451e-01
3.322259136212624836e-02,1.242140681171447769e-01
3.654485049833887389e-02,1.320473871997072390e-01
3.986710963455149248e-02,1.405693517776703261e-01
4.318936877076411801e-02,1.814621716973826571e-01
4.651162790697674354e-02,6.335426523194184201e-01
4.983388704318936907e-02,2.408870679342003385e+00
5.315614617940199460e-02,5.884891721995520797e+00
5.647840531561462013e-02,1.566554606151200169e+01
5.980066445182724566e-02,2.291725630206845921e+01
6.312292358803986425e-02,7.561050250694846397e+01
6.644518272425249672e-02,6.724592148546263104e+01
6.976744186046511531e-02,1.191572439570184514e+02
7.308970099667774778e-02,1.054422128514499235e+02
7.641196013289036637e-02,9.862328932225690892e+01
7.973421926910298496e-02,1.289815286436213171e+02
8.305647840531561743e-02,1.151395705706366783e+02
8.637873754152823602e-02,7.351864135376902709e+01
8.970099667774086849e-02,7.347959891562355494e+01
9.302325581395348708e-02,4.579332069325132437e+01
9.634551495016611955e-02,3.615016901142450223e+01
9.966777408637873814e-02,3.534751498299470285e+01
1.029900332225913567e-01,2.409819330738600129e+01
1.063122923588039892e-01,3.953699105938111558e+01
1.096345514950166078e-01,2.385932437687658236e+01
1.129568106312292403e-01,3.815995245811626546e+01
1.162790697674418589e-01,2.121067992403683178e+01
1.196013289036544913e-01,1.827725227364166116e+01
1.229235880398671099e-01,2.215926002640294712e+01
1.262458471760797285e-01,1.752013483745899336e+01
1.295681063122923471e-01,1.433112461176375341e+01
1.328903654485049934e-01,1.069904753915794160e+01
1.362126245847176120e-01,9.147887042215280928e+00
1.395348837209302306e-01,5.860244396643770060e+00
1.428571428571428492e-01,1.453560648306804737e+01
1.461794019933554956e-01,5.803548171909717723e+00
1.495016611295681142e-01,8.955178734881654279e+00
1.528239202657807327e-01,9.016231223306641951e+00
1.561461794019933513e-01,4.666847855538383882e+00
1.594684385382059699e-01,1.009460857935949996e+01
1.627906976744186163e-01,4.940115036212310073e+00
1.661129568106312349e-01,3.561626749261024294e+00
1.694352159468438535e-01,1.956830035721336403e+00
1.727574750830564720e-01,4.829149188740586851e+00
1.760797342192690906e-01,4.878985803296830071e+00
1.794019933554817370e-01,2.485294402802915581e+00
1.827242524916943556e-01,3.258797009795926680e+00
1.860465116279069742e-01,2.014494279892114381e+00
1.893687707641195928e-01,3.698567975561877663e+00
1.926910299003322391e-01,1.359031777921994921e+00
1.960132890365448577e-01,3.696061883903956957e+00
1.993355481727574763e-01,1.375911787962866839e+00
2.026578073089700949e-01,1.753242347294551085e+00
2.059800664451827135e-01,2.126164920182044504e+00
2.093023255813953598e-01,1.710211006677023970e+00
